NCBI.ID.x,Type,Color
NC_016863,label,#7FC97F
NC_016863,label,#7FC97F
NC_016887,label,#F4CAE4
NC_016894,label,#E6AB02
NC_016906,label,#F4CAE4
NC_016906,label,#F4CAE4
NC_016906,label,#F4CAE4
NC_016935,label,#E6AB02
NC_016935,label,#E6AB02
NC_016935,label,#E6AB02
NC_016935,label,#E6AB02
NC_016943,label,#F4CAE4
NC_016946,label,#F4CAE4
NC_016946,label,#F4CAE4
NC_016946,label,#F4CAE4
NC_016946,label,#F4CAE4
NC_016947,label,#F4CAE4
NC_016947,label,#F4CAE4
NC_016947,label,#F4CAE4
NC_016947,label,#F4CAE4
NC_016948,label,#F4CAE4
NC_016948,label,#F4CAE4
NC_016948,label,#F4CAE4
NC_016948,label,#F4CAE4
NC_017030,label,#7FC97F
NC_017031,label,#F4CAE4
NC_017046,label,#7FC97F
NC_017046,label,#7FC97F
NC_017047,label,#7FC97F
NC_017047,label,#7FC97F
NC_017047,label,#7FC97F
NC_017047,label,#7FC97F
NC_017047,label,#7FC97F
NC_017059,label,#7FC97F
NC_017061,label,#E6AB02
NC_017061,label,#E6AB02
NC_017082,label,#7FC97F
NC_017082,label,#7FC97F
NC_017082,label,#7FC97F
NC_017093,label,#F4CAE4
NC_017093,label,#F4CAE4
NC_017094,label,#A6CEE3
NC_017094,label,#A6CEE3
NC_017094,label,#A6CEE3
NC_017095,label,#FFFFCC
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017100,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017108,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017111,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017121,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017125,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017146,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017150,label,#7FC97F
NC_017161,label,#DECBE4
NC_017161,label,#DECBE4
NC_017168,label,#7FC97F
NC_017168,label,#7FC97F
NC_017168,label,#7FC97F
NC_017168,label,#7FC97F
NC_017188,label,#E6AB02
NC_017188,label,#E6AB02
NC_017190,label,#E6AB02
NC_017190,label,#E6AB02
NC_017190,label,#E6AB02
NC_017191,label,#E6AB02
NC_017191,label,#E6AB02
NC_017195,label,#E6AB02
NC_017195,label,#E6AB02
NC_017195,label,#E6AB02
NC_017196,label,#E6AB02
NC_017196,label,#E6AB02
NC_017196,label,#E6AB02
NC_017200,label,#E6AB02
NC_017200,label,#E6AB02
NC_017200,label,#E6AB02
NC_017200,label,#E6AB02
NC_017200,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017208,label,#E6AB02
NC_017246,label,#7FC97F
NC_017246,label,#7FC97F
NC_017247,label,#7FC97F
NC_017247,label,#7FC97F
NC_017249,label,#7FC97F
NC_017249,label,#7FC97F
NC_017295,label,#E6AB02
NC_017295,label,#E6AB02
NC_017299,label,#E6AB02
NC_017299,label,#E6AB02
NC_017300,label,#F4CAE4
NC_017310,label,#7FC97F
NC_017310,label,#7FC97F
NC_017317,label,#F4CAE4
NC_017322,label,#7FC97F
NC_017322,label,#7FC97F
NC_017322,label,#7FC97F
NC_017325,label,#7FC97F
NC_017325,label,#7FC97F
NC_017325,label,#7FC97F
NC_017384,label,#7FC97F
NC_017384,label,#7FC97F
NC_017384,label,#7FC97F
NC_017390,label,#7FC97F
NC_017390,label,#7FC97F
NC_017390,label,#7FC97F
NC_017390,label,#7FC97F
NC_017390,label,#7FC97F
NC_017445,label,#7FC97F
NC_017445,label,#7FC97F
NC_017445,label,#7FC97F
NC_017445,label,#7FC97F
NC_017445,label,#7FC97F
NC_017445,label,#7FC97F
NC_017449,label,#7FC97F
NC_017450,label,#7FC97F
NC_017454,label,#7FC97F
NC_017454,label,#7FC97F
NC_017529,label,#E6AB02
NC_017530,label,#7FC97F
NC_017530,label,#7FC97F
NC_017531,label,#7FC97F
NC_017531,label,#7FC97F
NC_017531,label,#7FC97F
NC_017531,label,#7FC97F
NC_017532,label,#7FC97F
NC_017532,label,#7FC97F
NC_017537,label,#E6AB02
NC_017542,label,#E6AB02
NC_017542,label,#E6AB02
NC_017542,label,#E6AB02
NC_017542,label,#E6AB02
NC_017542,label,#E6AB02
NC_017544,label,#E6AB02
NC_017545,label,#E6AB02
NC_017546,label,#E6AB02
NC_017546,label,#E6AB02
NC_017546,label,#E6AB02
NC_017546,label,#E6AB02
NC_017547,label,#E6AB02
NC_017548,label,#7FC97F
NC_017548,label,#7FC97F
NC_017549,label,#7FC97F
NC_017549,label,#7FC97F
NC_017551,label,#F0027F
NC_017551,label,#F0027F
NC_017559,label,#7FC97F
NC_017559,label,#7FC97F
NC_017559,label,#7FC97F
NC_017574,label,#7FC97F
NC_017574,label,#7FC97F
NC_017644,label,#7FC97F
NC_017644,label,#7FC97F
NC_017651,label,#7FC97F
NC_017651,label,#7FC97F
NC_017664,label,#7FC97F
NC_017664,label,#7FC97F
NC_017664,label,#7FC97F
NC_017664,label,#7FC97F
NC_017664,label,#7FC97F
NC_017668,label,#E6AB02
NC_017668,label,#E6AB02
NC_017668,label,#E6AB02
NC_017668,label,#E6AB02
NC_017671,label,#7FC97F
NC_017671,label,#7FC97F
NC_017671,label,#7FC97F
NC_017671,label,#7FC97F
NC_017672,label,#E6AB02
NC_017672,label,#E6AB02
NC_017672,label,#E6AB02
NC_017672,label,#E6AB02
NC_017729,label,#E6AB02
NC_017729,label,#E6AB02
NC_017729,label,#E6AB02
NC_017729,label,#E6AB02
NC_017729,label,#E6AB02
NC_017743,label,#E6AB02
NC_017743,label,#E6AB02
NC_017765,label,#F4CAE4
NC_017765,label,#F4CAE4
NC_017765,label,#F4CAE4
NC_017770,label,black
NC_017770,label,black
NC_017770,label,black
NC_017770,label,black
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017790,label,#E31A1C
NC_017803,label,#F4CAE4
NC_017803,label,#F4CAE4
NC_017845,label,#7FC97F
NC_017845,label,#7FC97F
NC_017845,label,#7FC97F
NC_017845,label,#7FC97F
NC_017911,label,#7FC97F
NC_017911,label,#7FC97F
NC_017911,label,#7FC97F
NC_017912,label,#E6AB02
NC_017912,label,#E6AB02
NC_017920,label,#7FC97F
NC_017920,label,#7FC97F
NC_017920,label,#7FC97F
NC_017920,label,#7FC97F
NC_017920,label,#7FC97F
NC_017920,label,#7FC97F
NC_017921,label,#7FC97F
NC_017921,label,#7FC97F
NC_017921,label,#7FC97F
NC_017921,label,#7FC97F
NC_017921,label,#7FC97F
NC_017921,label,#7FC97F
NC_017922,label,#7FC97F
NC_017922,label,#7FC97F
NC_017922,label,#7FC97F
NC_017922,label,#7FC97F
NC_017922,label,#7FC97F
NC_017922,label,#7FC97F
NC_017955,label,#F4CAE4
NC_017964,label,#7FC97F
NC_017964,label,#7FC97F
NC_017964,label,#7FC97F
NC_017986,label,#7FC97F
NC_017986,label,#7FC97F
NC_017986,label,#7FC97F
NC_017986,label,#7FC97F
NC_018000,label,#7FC97F
NC_018000,label,#7FC97F
NC_018002,label,#7FC97F
NC_018002,label,#7FC97F
NC_018014,label,#FDB462
NC_018014,label,#FDB462
NC_018017,label,#E6AB02
NC_018027,label,#F4CAE4
NC_018027,label,#F4CAE4
NC_018027,label,#F4CAE4
NC_018027,label,#F4CAE4
NC_018027,label,#F4CAE4
NC_018027,label,#F4CAE4
NC_018028,label,#7FC97F
NC_018028,label,#7FC97F
NC_018065,label,#E6AB02
NC_018065,label,#E6AB02
NC_018065,label,#E6AB02
NC_018068,label,#E6AB02
NC_018068,label,#E6AB02
NC_018068,label,#E6AB02
NC_018068,label,#E6AB02
NC_018079,label,#7FC97F
NC_018079,label,#7FC97F
NC_018079,label,#7FC97F
NC_018080,label,#7FC97F
NC_018080,label,#7FC97F
NC_018080,label,#7FC97F
NC_018080,label,#7FC97F
NC_018080,label,#7FC97F
NC_018139,label,#7FC97F
NC_018139,label,#7FC97F
NC_018140,label,#7FC97F
NC_018143,label,#F4CAE4
NC_018143,label,#F4CAE4
NC_018150,label,#F4CAE4
NC_018150,label,#F4CAE4
NC_018177,label,#7FC97F
NC_018177,label,#7FC97F
NC_018266,label,#F4CAE4
NC_018289,label,#F4CAE4
NC_018289,label,#F4CAE4
NC_018289,label,#F4CAE4
NC_018485,label,#7FC97F
NC_018485,label,#7FC97F
NC_018485,label,#7FC97F
NC_018485,label,#7FC97F
NC_018491,label,#E6AB02
NC_018491,label,#E6AB02
NC_018491,label,#E6AB02
NC_018491,label,#E6AB02
NC_018491,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018500,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018508,label,#E6AB02
NC_018513,label,#7FC97F
NC_018513,label,#7FC97F
NC_018515,label,#E6AB02
NC_018515,label,#E6AB02
NC_018525,label,#7FC97F
NC_018525,label,#7FC97F
NC_018527,label,#7FC97F
NC_018527,label,#7FC97F
NC_018527,label,#7FC97F
NC_018529,label,#7FC97F
NC_018529,label,#7FC97F
NC_018529,label,#7FC97F
NC_018581,label,#F4CAE4
NC_018581,label,#F4CAE4
NC_018581,label,#F4CAE4
NC_018581,label,#F4CAE4
NC_018581,label,#F4CAE4
NC_018581,label,#F4CAE4
NC_018584,label,#E6AB02
NC_018584,label,#E6AB02
NC_018584,label,#E6AB02
NC_018584,label,#E6AB02
NC_018585,label,#E6AB02
NC_018585,label,#E6AB02
NC_018585,label,#E6AB02
NC_018585,label,#E6AB02
NC_018586,label,#E6AB02
NC_018587,label,#E6AB02
NC_018587,label,#E6AB02
NC_018588,label,#E6AB02
NC_018588,label,#E6AB02
NC_018588,label,#E6AB02
NC_018588,label,#E6AB02
NC_018588,label,#E6AB02
NC_018589,label,#E6AB02
NC_018589,label,#E6AB02
NC_018589,label,#E6AB02
NC_018589,label,#E6AB02
NC_018591,label,#E6AB02
NC_018591,label,#E6AB02
NC_018593,label,#E6AB02
NC_018609,label,black
NC_018624,label,#B15928
NC_018624,label,#B15928
NC_018642,label,#E6AB02
NC_018649,label,#A6CEE3
NC_018649,label,#A6CEE3
NC_018649,label,#A6CEE3
NC_018649,label,#A6CEE3
NC_018664,label,#E6AB02
NC_018664,label,#E6AB02
NC_018672,label,#7FC97F
NC_018672,label,#7FC97F
NC_018672,label,#7FC97F
NC_018681,label,#F4CAE4
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018693,label,#E6AB02
NC_018695,label,#7FC97F
NC_018695,label,#7FC97F
NC_018695,label,#7FC97F
NC_018700,label,#7FC97F
NC_018700,label,#7FC97F
NC_018700,label,#7FC97F
NC_018700,label,#7FC97F
NC_018704,label,#E6AB02
NC_018708,label,#7FC97F
NC_018708,label,#7FC97F
NC_018708,label,#7FC97F
NC_018708,label,#7FC97F
NC_018709,label,#7FC97F
NC_018709,label,#7FC97F
NC_018750,label,#F4CAE4
NC_018866,label,#E6AB02
NC_018866,label,#E6AB02
NC_018866,label,#E6AB02
NC_018867,label,#E6AB02
NC_018867,label,#E6AB02
NC_018867,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_018877,label,#E6AB02
NC_019382,label,#7FC97F
NC_019382,label,#7FC97F
NC_019382,label,#7FC97F
NC_019567,label,#7FC97F
NC_019670,label,#7FC97F
NC_019670,label,#7FC97F
NC_019673,label,#F4CAE4
NC_019676,label,#B3CDE3
NC_019678,label,#B3CDE3
NC_019678,label,#B3CDE3
NC_019678,label,#B3CDE3
NC_019680,label,#B3CDE3
NC_019680,label,#B3CDE3
NC_019683,label,#B3CDE3
NC_019689,label,#B3CDE3
NC_019689,label,#B3CDE3
NC_019693,label,#B3CDE3
NC_019693,label,#B3CDE3
NC_019693,label,#B3CDE3
NC_019693,label,#B3CDE3
NC_019693,label,#B3CDE3
NC_019695,label,#B3CDE3
NC_019695,label,#B3CDE3
NC_019695,label,#B3CDE3
NC_019695,label,#B3CDE3
NC_019701,label,#B3CDE3
NC_019701,label,#B3CDE3
NC_019702,label,#B3CDE3
NC_019702,label,#B3CDE3
NC_019702,label,#B3CDE3
NC_019703,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019729,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019738,label,#B3CDE3
NC_019745,label,#B3CDE3
NC_019745,label,#B3CDE3
NC_019745,label,#B3CDE3
NC_019745,label,#B3CDE3
NC_019745,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019748,label,#B3CDE3
NC_019757,label,#B3CDE3
NC_019757,label,#B3CDE3
NC_019757,label,#B3CDE3
NC_019757,label,#B3CDE3
NC_019776,label,#B3CDE3
NC_019776,label,#B3CDE3
NC_019780,label,#B3CDE3
NC_019780,label,#B3CDE3
NC_019793,label,#E31A1C
NC_019793,label,#E31A1C
NC_019793,label,#E31A1C
NC_019842,label,#E6AB02
NC_019842,label,#E6AB02
NC_019845,label,#7FC97F
NC_019845,label,#7FC97F
NC_019845,label,#7FC97F
NC_019845,label,#7FC97F
NC_019845,label,#7FC97F
NC_019892,label,#1B9E77
NC_019892,label,#1B9E77
NC_019892,label,#1B9E77
NC_019892,label,#1B9E77
NC_019897,label,#E6AB02
NC_019897,label,#E6AB02
NC_019897,label,#E6AB02
NC_019903,label,#E6AB02
NC_019903,label,#E6AB02
NC_019903,label,#E6AB02
NC_019903,label,#E6AB02
NC_019936,label,#7FC97F
NC_019936,label,#7FC97F
NC_019936,label,#7FC97F
NC_019936,label,#7FC97F
NC_019936,label,#7FC97F
NC_019973,label,#7FC97F
NC_020059,label,#7FC97F
NC_020059,label,#7FC97F
NC_020059,label,#7FC97F
NC_020059,label,#7FC97F
NC_020089,label,#F4CAE4
NC_020089,label,#F4CAE4
NC_020126,label,#7FC97F
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020164,label,#E6AB02
NC_020207,label,#E6AB02
NC_020207,label,#E6AB02
NC_020209,label,#7FC97F
NC_020209,label,#7FC97F
NC_020210,label,#E6AB02
NC_020211,label,#7FC97F
NC_020211,label,#7FC97F
NC_020211,label,#7FC97F
NC_020211,label,#7FC97F
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020238,label,#E6AB02
NC_020244,label,#E6AB02
NC_020244,label,#E6AB02
NC_020244,label,#E6AB02
NC_020244,label,#E6AB02
NC_020272,label,#E6AB02
NC_020272,label,#E6AB02
NC_020272,label,#E6AB02
NC_020291,label,#E6AB02
NC_020291,label,#E6AB02
NC_020302,label,#F4CAE4
NC_020302,label,#F4CAE4
NC_020302,label,#F4CAE4
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020376,label,#E6AB02
NC_020386,label,#999999
NC_020386,label,#999999
NC_020386,label,#999999
NC_020386,label,#999999
NC_020386,label,#999999
NC_020387,label,#999999
NC_020387,label,#999999
NC_020387,label,#999999
NC_020417,label,#7FC97F
NC_020418,label,#7FC97F
NC_020418,label,#7FC97F
NC_020418,label,#7FC97F
NC_020418,label,#7FC97F
NC_020453,label,#7FC97F
NC_020453,label,#7FC97F
NC_020453,label,#7FC97F
NC_020504,label,#F4CAE4
NC_020504,label,#F4CAE4
NC_020506,label,#F4CAE4
NC_020506,label,#F4CAE4
NC_020506,label,#F4CAE4
NC_020507,label,#E6AB02
NC_020507,label,#E6AB02
NC_020507,label,#E6AB02
NC_020507,label,#E6AB02
NC_020516,label,#7FC97F
NC_020516,label,#7FC97F
NC_020516,label,#7FC97F
NC_020516,label,#7FC97F
NC_020519,label,#F4CAE4
NC_020519,label,#F4CAE4
NC_020519,label,#F4CAE4
NC_020520,label,#F4CAE4
NC_020528,label,#7FC97F
NC_020528,label,#7FC97F
NC_020528,label,#7FC97F
NC_020541,label,#7FC97F
NC_020541,label,#7FC97F
NC_020541,label,#7FC97F
NC_020541,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020561,label,#7FC97F
NC_020799,label,#7FC97F
NC_020799,label,#7FC97F
NC_020812,label,#7FC97F
NC_020813,label,#7FC97F
NC_020829,label,#7FC97F
NC_020829,label,#7FC97F
NC_020832,label,#E6AB02
NC_020832,label,#E6AB02
NC_020832,label,#E6AB02
NC_020832,label,#E6AB02
NC_020887,label,#E6AB02
NC_020895,label,#F4CAE4
NC_020895,label,#F4CAE4
NC_020895,label,#F4CAE4
NC_020912,label,#7FC97F
NC_020912,label,#7FC97F
NC_020990,label,#F4CAE4
NC_021055,label,#F4CAE4
NC_021055,label,#F4CAE4
NC_021066,label,#7FC97F
NC_021066,label,#7FC97F
NC_021066,label,#7FC97F
NC_021149,label,#7FC97F
NC_021149,label,#7FC97F
NC_021149,label,#7FC97F
NC_021150,label,#7FC97F
NC_021150,label,#7FC97F
NC_021150,label,#7FC97F
NC_021171,label,#E6AB02
NC_021171,label,#E6AB02
NC_021171,label,#E6AB02
NC_021171,label,#E6AB02
NC_021171,label,#E6AB02
NC_021172,label,#7FC97F
NC_021173,label,#7FC97F
NC_021173,label,#7FC97F
NC_021174,label,#7FC97F
NC_021174,label,#7FC97F
NC_021176,label,#7FC97F
NC_021177,label,#F4CAE4
NC_021177,label,#F4CAE4
NC_021182,label,#E6AB02
NC_021182,label,#E6AB02
NC_021182,label,#E6AB02
NC_021182,label,#E6AB02
NC_021184,label,#E6AB02
NC_021184,label,#E6AB02
NC_021191,label,#F4CAE4
NC_021191,label,#F4CAE4
NC_021191,label,#F4CAE4
NC_021191,label,#F4CAE4
NC_021200,label,#F4CAE4
NC_021200,label,#F4CAE4
NC_021237,label,#7FC97F
NC_021237,label,#7FC97F
NC_021237,label,#7FC97F
NC_021362,label,#E6AB02
NC_021362,label,#E6AB02
NC_021487,label,#6A3D9A
NC_021487,label,#6A3D9A
NC_021491,label,#7FC97F
NC_021491,label,#7FC97F
NC_021491,label,#7FC97F
NC_021500,label,#7FC97F
NC_021500,label,#7FC97F
NC_021500,label,#7FC97F
NC_021500,label,#7FC97F
NC_021577,label,#7FC97F
NC_021577,label,#7FC97F
NC_021591,label,#7FC97F
NC_021591,label,#7FC97F
NC_021591,label,#7FC97F
NC_021591,label,#7FC97F
NC_021658,label,#7FC97F
NC_021658,label,#7FC97F
NC_021659,label,#7FC97F
NC_021659,label,#7FC97F
NC_021659,label,#7FC97F
NC_021663,label,#F4CAE4
NC_021726,label,#7FC97F
NC_021726,label,#7FC97F
NC_021726,label,#7FC97F
NC_021726,label,#7FC97F
NC_021729,label,#7FC97F
NC_021729,label,#7FC97F
NC_021729,label,#7FC97F
NC_021729,label,#7FC97F
NC_021729,label,#7FC97F
NC_021733,label,#7FC97F
NC_021733,label,#7FC97F
NC_021733,label,#7FC97F
NC_021741,label,#7FC97F
NC_021741,label,#7FC97F
NC_021741,label,#7FC97F
NC_021741,label,#7FC97F
NC_021831,label,#CCEBC5
NC_021902,label,#7FC97F
NC_021902,label,#7FC97F
NC_021902,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021905,label,#7FC97F
NC_021985,label,#F4CAE4
NC_021985,label,#F4CAE4
NC_021985,label,#F4CAE4
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_021991,label,#7FC97F
NC_022000,label,#7FC97F
NC_022000,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022041,label,#7FC97F
NC_022080,label,#E6AB02
NC_022080,label,#E6AB02
NC_022080,label,#E6AB02
NC_022080,label,#E6AB02
NC_022081,label,#E6AB02
NC_022081,label,#E6AB02
NC_022115,label,#F4CAE4
NC_022115,label,#F4CAE4
NC_022115,label,#F4CAE4
NC_022115,label,#F4CAE4
NC_022115,label,#F4CAE4
NC_022247,label,#7FC97F
NC_022247,label,#7FC97F
NC_022247,label,#7FC97F
NC_022247,label,#7FC97F
NC_022247,label,#7FC97F
NC_022247,label,#7FC97F
NC_022443,label,#E6AB02
NC_022443,label,#E6AB02
NC_022513,label,#7FC97F
NC_022513,label,#7FC97F
NC_022513,label,#7FC97F
NC_022514,label,#7FC97F
NC_022514,label,#7FC97F
NC_022514,label,#7FC97F
NC_022515,label,#7FC97F
NC_022515,label,#7FC97F
NC_022515,label,#7FC97F
NC_022566,label,#7FC97F
NC_022566,label,#7FC97F
NC_022566,label,#7FC97F
NC_022571,label,#E6AB02
NC_022571,label,#E6AB02
NC_022653,label,#E6AB02
NC_022653,label,#E6AB02
NC_022657,label,#F4CAE4
NC_022657,label,#F4CAE4
NC_022660,label,#7FC97F
NC_022660,label,#7FC97F
NC_022663,label,#F4CAE4
NC_022663,label,#F4CAE4
NC_022663,label,#F4CAE4
NC_022663,label,#F4CAE4
NC_022663,label,#F4CAE4
NC_022738,label,#7FC97F
NC_022738,label,#7FC97F
NC_022738,label,#7FC97F
NC_022781,label,#E6AB02
NC_022781,label,#E6AB02
NC_022781,label,#E6AB02
NC_022781,label,#E6AB02
NC_022781,label,#E6AB02
NC_022794,label,#E6AB02
NC_022795,label,#FFFFCC
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022873,label,#E6AB02
NC_022904,label,#7FC97F
NC_022904,label,#7FC97F
NC_022904,label,#7FC97F
NC_022964,label,#999999
NC_022964,label,#999999
NC_022964,label,#999999
NC_022997,label,#7FC97F
NC_023019,label,#7FC97F
NC_023019,label,#7FC97F
NC_023037,label,#E6AB02
NC_023064,label,#7FC97F
NC_023064,label,#7FC97F
NC_023064,label,#7FC97F
NC_023073,label,#E6AB02
NC_023073,label,#E6AB02
NC_023075,label,#7FC97F
NC_023075,label,#7FC97F
NC_023076,label,#7FC97F
NC_023076,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NC_023149,label,#7FC97F
NZ_CM001165,label,#F4CAE4
NZ_CM001165,label,#F4CAE4
NZ_CM001165,label,#F4CAE4
NZ_CM001763,label,#7FC97F
NZ_CM001763,label,#7FC97F
NZ_CM002024,label,#7FC97F
NZ_CM002024,label,#7FC97F
NZ_CM002024,label,#7FC97F
NZ_CM002025,label,#7FC97F
NZ_CM002025,label,#7FC97F
NZ_CM002025,label,#7FC97F
NZ_CM002139,label,#7FC97F
NZ_CM002139,label,#7FC97F
NZ_CM002177,label,#F4CAE4
NZ_CM002177,label,#F4CAE4
NZ_CM002177,label,#F4CAE4
NZ_CM002177,label,#F4CAE4
NZ_CM002177,label,#F4CAE4
NZ_CM002177,label,#F4CAE4
NZ_CM002330,label,#7FC97F
NZ_CM002330,label,#7FC97F
NZ_CM002330,label,#7FC97F
NZ_CM002395,label,#E6AB02
NZ_CM002395,label,#E6AB02
NZ_CM002395,label,#E6AB02
NZ_CM002395,label,#E6AB02
NZ_CM002395,label,#E6AB02
NZ_CM002398,label,#E6AB02
NZ_CM002398,label,#E6AB02
NZ_CM002398,label,#E6AB02
NZ_CM002398,label,#E6AB02
NZ_CM002398,label,#E6AB02
NZ_CM002401,label,#E6AB02
NZ_CM002401,label,#E6AB02
NZ_CM002401,label,#E6AB02
NZ_CM002401,label,#E6AB02
NZ_CM002401,label,#E6AB02
