DESRU_RS10705,label,#E6AB02
BCO26_RS03185,label,#E6AB02
MLP_RS18045,label,#F4CAE4
MLP_RS13050,label,#F4CAE4
MZHIL_RS00900,label,#FB9A99
OCA5_RS02410,label,#7FC97F
OCA5_RS01435,label,#7FC97F
F7308_RS06500,label,#7FC97F
F7308_RS01525,label,#7FC97F
HYPMC_RS14265,label,#7FC97F
CNE_RS10190,label,#7FC97F
PPS_RS26885,label,#7FC97F
PPS_RS11770,label,#7FC97F
MAF_RS13850,label,#F4CAE4
CFU_RS16500,label,#7FC97F
CVAR_RS15240,label,#F4CAE4
BURJV3_RS11710,label,#7FC97F
SACTE_RS29650,label,#F4CAE4
STRVI_RS34950,label,#F4CAE4
SLG_RS03065,label,#7FC97F
FBFL15_RS12465,label,black
BCOA_RS27420,label,#E6AB02
MICA_RS02890,label,#7FC97F
KSE_RS05880,label,#F4CAE4
SCAT_RS21470,label,#F4CAE4
SCAT_RS19900,label,#F4CAE4
SFLA_RS30840,label,#F4CAE4
DSC_RS09770,label,#7FC97F
TLIE_RS09135,label,#FF7F00
DESOR_RS12745,label,#E6AB02
BYI23_RS13520,label,#7FC97F
BYI23_RS08505,label,#7FC97F
MYCRHN_RS21745,label,#F4CAE4
DSUI_RS09010,label,#7FC97F
BMS_RS11825,label,#7FC97F
CLOCL_RS14555,label,#E6AB02
CLOCL_RS00735,label,#E6AB02
DESAF_RS10875,label,#7FC97F
ACIX8_RS23490,label,#FDB462
BCN_RS15320,label,#E6AB02
BCF_RS15320,label,#E6AB02
BCF_RS10650,label,#E6AB02
CDBH8_RS00420,label,#F4CAE4
NOCYR_RS12165,label,#F4CAE4
BLASA_RS16620,label,#F4CAE4
OCU_RS35385,label,#F4CAE4
OCO_RS10275,label,#F4CAE4
OCQ_RS09850,label,#F4CAE4
MTC_RS04795,label,#FB9A99
S23_RS23975,label,#7FC97F
YBT020_RS16085,label,#E6AB02
CT43_RS15795,label,#E6AB02
H04402_RS04060,label,#E6AB02
KN400_RS15480,label,#7FC97F
PSTAA_RS10685,label,#7FC97F
LMKG_RS14045,label,#E6AB02
SMD_RS07830,label,#7FC97F
SMD_RS00805,label,#7FC97F
H9401_RS15605,label,#E6AB02
SOLCA_RS17815,label,black
MODMU_RS09230,label,#F4CAE4
TKWG_RS00295,label,#7FC97F
YSA_RS01445,label,#7FC97F
TERRO_RS00235,label,#FDB462
MYCCH_RS19775,label,#F4CAE4
A458_RS32000,label,#7FC97F
DESACI_RS07735,label,#E6AB02
PADK2_RS28095,label,#7FC97F
PADK2_RS11935,label,#7FC97F
RVBD_RS13985,label,#F4CAE4
MYCMA_RS11555,label,#F4CAE4
AMES_RS03905,label,#F4CAE4
MSMEI_RS05805,label,#F4CAE4
BN69_RS17495,label,#7FC97F
BTG_RS03345,label,#E6AB02
BTF1_RS13050,label,#E6AB02
DESMER_RS11035,label,#E6AB02
KTR9_RS23625,label,#F4CAE4
KTR9_RS04480,label,#F4CAE4
LMOATCC19117_RS11475,label,#E6AB02
LMOATCC19117_RS11470,label,#E6AB02
LMOSLCC2378_RS11460,label,#E6AB02
LMOSLCC2378_RS11455,label,#E6AB02
LMOSLCC2372_RS14330,label,#E6AB02
LMOSLCC2479_RS14050,label,#E6AB02
O3I_RS18205,label,#F4CAE4
MC28_RS11490,label,#E6AB02
BUPH_RS04395,label,#7FC97F
AXY_RS02510,label,#E6AB02
C380_RS17900,label,#7FC97F
C380_RS15820,label,#7FC97F
A911_RS07645,label,#7FC97F
DHBDCA_RS00685,label,#E6AB02
DCF50_RS00985,label,#E6AB02
BTB_RS15905,label,#E6AB02
NOS7107_RS00160,label,#B3CDE3
RIV7116_RS08630,label,#B3CDE3
PLE7327_RS18890,label,#B3CDE3
OSCIL6304_RS13770,label,#B3CDE3
CHRO_RS13975,label,#B3CDE3
GEI7407_RS08915,label,#B3CDE3
OSC7112_RS06045,label,#B3CDE3
MIC7113_RS08155,label,#B3CDE3
GLO7428_RS09285,label,#B3CDE3
STA7437_RS04730,label,#B3CDE3
CYAN10605_RS12555,label,#B3CDE3
DACSA_RS17675,label,#B3CDE3
SINAC_RS21375,label,#1B9E77
THECO_RS16860,label,#E6AB02
DESDI_RS04660,label,#E6AB02
DESDI_RS03740,label,#E6AB02
PSEST_RS10980,label,#7FC97F
MT7199_RS13885,label,#F4CAE4
HD73_RS14220,label,#E6AB02
C663_RS20050,label,#E6AB02
CSPA_RS09265,label,#E6AB02
A605_RS06305,label,#F4CAE4
H175_RS15810,label,#E6AB02
DCMB_RS05450,label,#999999
DCMB_RS01680,label,#999999
BTF_RS05500,label,#999999
D521_RS03080,label,#7FC97F
S58_RS12625,label,#7FC97F
H924_RS01180,label,#F4CAE4
BSU6051_RS13380,label,#E6AB02
WA5_RS07540,label,#F4CAE4
WA5_RS01380,label,#F4CAE4
YM304_RS09030,label,#F4CAE4
R2APBS1_RS08465,label,#7FC97F
R2APBS1_RS06920,label,#7FC97F
G432_RS14975,label,#7FC97F
I653_RS19825,label,#E6AB02
XNR_RS15955,label,#F4CAE4
F750_RS01485,label,#F4CAE4
AVCA_RS14000,label,#7FC97F
AVCA6_RS14005,label,#7FC97F
B1NLA3E_RS09175,label,#E6AB02
BTI_RS16330,label,#7FC97F
SFUL_RS02370,label,#F4CAE4
CLOPA_RS02895,label,#E6AB02
DESGI_RS19730,label,#E6AB02
L083_RS27710,label,#F4CAE4
CCALI_RS11170,label,#6A3D9A
L483_RS15665,label,#7FC97F
A606_RS00520,label,#F4CAE4
BJAB07104_RS11370,label,#7FC97F
BJAB0868_RS08045,label,#7FC97F
BJAB0715_RS08395,label,#7FC97F
SN31241_RS15425,label,#7FC97F
M493_RS15560,label,#E6AB02
O5Y_RS16010,label,#F4CAE4
VAPA_RS10320,label,#7FC97F
CLSA_RS08160,label,#E6AB02
MKAN_RS26055,label,#F4CAE4
BTOYO_RS02155,label,#E6AB02
YBT1518_RS17115,label,#E6AB02
U875_RS12520,label,#7FC97F
U875_RS11760,label,#7FC97F
GY50_RS05170,label,#999999
X969_RS09560,label,#7FC97F
X970_RS09245,label,#7FC97F
SCV20265_RS11490,label,#7FC97F
SCV20265_RS10465,label,#7FC97F
STTU_RS04720,label,#F4CAE4
N505_RS21285,label,#F4CAE4
U369_RS15650,label,#E6AB02
U365_RS15710,label,#E6AB02
U368_RS15645,label,#E6AB02
A16_RS15645,label,#E6AB02
A16R_RS15640,label,#E6AB02
BDW_RS10070,label,#7FC97F
HKBS1_RS13930,label,#F4CAE4
PD630_RS36025,label,#F4CAE4
BTK_RS14175,label,#E6AB02
N008_RS06300,label,black
MI63_RS15560,label,#E6AB02
BRDCF_RS09140,label,black
DEHRE_RS07095,label,#E6AB02
KALB_RS27555,label,#F4CAE4
OV14_RS12305,label,#7FC97F
CH92_RS10845,label,#7FC97F
DA70_RS16565,label,#7FC97F
DA70_RS12305,label,#7FC97F
DC74_RS00490,label,#F4CAE4
DX03_RS01785,label,#7FC97F
DF16_RS17200,label,#E6AB02
DJ48_RS06170,label,#E6AB02
DW66_RS12780,label,#7FC97F
DJ46_RS10975,label,#E6AB02
DJ44_RS08030,label,#E6AB02
BSUA_RS13985,label,#E6AB02
MTBK_RS13860,label,#F4CAE4
BSUB_RS13980,label,#E6AB02
DM80_RS18930,label,#7FC97F
DJ45_RS13890,label,#E6AB02
HYU01_RS15570,label,#E6AB02
DR96_RS16845,label,#7FC97F
RG1141_RS07435,label,#7FC97F
BPSS1433,label,#7FC97F
BURPS1710B_RS20790,label,#7FC97F
RSP_3126,label,#7FC97F
BTH_RS04980,label,#7FC97F
BCEN2424_RS15975,label,#7FC97F
RSPH17029_RS19485,label,#7FC97F
BURPS668_RS25385,label,#7FC97F
BURPS1106A_RS25245,label,#7FC97F
BCEP1808_RS23420,label,#7FC97F
OANT_RS16555,label,#7FC97F
BCENMC03_RS21245,label,#7FC97F
RALTA_RS24695,label,#7FC97F
BPHYT_RS35535,label,#7FC97F
RPIC_RS18975,label,#7FC97F
AVI_RS21915,label,#7FC97F
RPIC12D_RS19690,label,#7FC97F
BC1002_RS25945,label,#7FC97F
CABTHER_RS13390,label,#FDB462
MYA_RS21815,label,#7FC97F
BPC006_RS25785,label,#7FC97F
I502_RS0123135,label,#7FC97F
BTRa_RS18975,label,#7FC97F
X971_RS18600,label,#7FC97F
DM42_RS12165,label,#7FC97F
DR64_RS34270,label,#7FC97F
BCEP18194_RS00210,label,#7FC97F
BAMB_RS27900,label,#7FC97F
BMUL_RS28765,label,#7FC97F
BMUL_RS28570,label,#7FC97F
BMUL_RS27115,label,#7FC97F
BAMMC406_RS31605,label,#7FC97F
DM80_RS02845,label,#7FC97F
DM80_RS02480,label,#7FC97F
DM80_RS01770,label,#7FC97F
DM80_RS00320,label,#7FC97F
NP_149267.1_102,label,#E6AB02
WP_041918452.1_36,label,#E6AB02
WP_003744449.1_37,label,#E6AB02
WP_000072358.1_148,label,#E6AB02
WP_012210993.1_1,label,#7FC97F
WP_012354847.1_525,label,#7FC97F
WP_012976211.1_832,label,#7FC97F
WP_013069307.1_77,label,#7FC97F
WP_000072358.1_201,label,#E6AB02
WP_007688072.1_57,label,#7FC97F
WP_010890788.1_106,label,#E6AB02
WP_007688072.1_146,label,#7FC97F
WP_043457664.1_148,label,#F4CAE4
WP_014805585.1_339,label,#F4CAE4
WP_014928818.1_54,label,#F4CAE4
WP_015451706.1_45,label,#7FC97F
WP_011133472.1_62,label,#F4CAE4
WP_052381916.1_20,label,black
WP_047100424.1_352,label,#7FC97F
WP_096325272.1_484,label,#E6AB02
WP_011212392.1_24,label,#F4CAE4
WP_011906712.1_65,label,#7FC97F
WP_000072358.1_277,label,#E6AB02
WP_013481243.1_111,label,#7FC97F
WP_013837078.1_874,label,#7FC97F
WP_041559679.1_66,label,#7FC97F
WP_041528296.1_183,label,#7FC97F
WP_040137402.1_119,label,#7FC97F
WP_012735325.1_86,label,#7FC97F
WP_085938503.1_65,label,#7FC97F
