HELO_RS02615,label,#7FC97F
BAMF_RS39310,label,#E6AB02
BAMF_RS38055,label,#E6AB02
ENTCL_RS11075,label,#7FC97F
PPSC2_RS50665,label,#E6AB02
BATR1942_RS00210,label,#E6AB02
AXYL_RS09680,label,#7FC97F
REQ_RS14065,label,#F4CAE4
RPDX1_RS09760,label,#7FC97F
DEIMA_RS07070,label,#E31A1C
ACIPR4_RS14240,label,#FDB462
BSN5_RS14470,label,#E6AB02
BSN5_RS09015,label,#E6AB02
NAL212_RS01115,label,#7FC97F
PSEBR_RS17435,label,#7FC97F
PNA2_RS04555,label,#FB9A99
DELCS14_RS12240,label,#7FC97F
SERAS9_RS15515,label,#7FC97F
DESKU_RS16015,label,#E6AB02
DESKU_RS13570,label,#E6AB02
DESKU_RS03440,label,#E6AB02
PP1Y_RS13445,label,#7FC97F
DESRU_RS13020,label,#E6AB02
KNP414_RS29300,label,#E6AB02
KNP414_RS15245,label,#E6AB02
KNP414_RS07580,label,#E6AB02
THETH_RS02495,label,#FFFFCC
MAF_RS18670,label,#F4CAE4
ACIFE_RS10615,label,#7FC97F
SACTE_RS31605,label,#F4CAE4
STRVI_RS05345,label,#F4CAE4
GYO_RS25270,label,#E6AB02
SCAT_RS15145,label,#F4CAE4
DSC_RS02885,label,#7FC97F
ECWSU1_RS06945,label,#7FC97F
MYCRHN_RS10890,label,#F4CAE4
ACIX8_RS22345,label,#FDB462
HPL003_RS03405,label,#E6AB02
BCN_RS25930,label,#E6AB02
BCF_RS25765,label,#E6AB02
BACAU_RS18635,label,#E6AB02
BACAU_RS17340,label,#E6AB02
PANA5342_RS33875,label,#7FC97F
PSF113_RS48845,label,#7FC97F
GPOL_RS20815,label,#F4CAE4
PM3016_RS29830,label,#E6AB02
PM3016_RS09975,label,#E6AB02
PM3016_RS06555,label,#E6AB02
OCU_RS41535,label,#F4CAE4
OCU_RS27400,label,#F4CAE4
OCO_RS16575,label,#F4CAE4
OCO_RS02370,label,#F4CAE4
OCQ_RS17180,label,#F4CAE4
OCQ_RS02465,label,#F4CAE4
MTC_RS12075,label,#FB9A99
BANAU_RS19680,label,#E6AB02
BANAU_RS18355,label,#E6AB02
S23_RS14735,label,#7FC97F
AMIS_RS08770,label,#F4CAE4
LFE_RS04200,label,#A6CEE3
HYDTH_RS08940,label,#DECBE4
A1122_RS09275,label,#7FC97F
BAMTA208_RS18880,label,#E6AB02
BAMTA208_RS17625,label,#E6AB02
LL3_RS19135,label,#E6AB02
LL3_RS17880,label,#E6AB02
BAXH7_RS18910,label,#E6AB02
BAXH7_RS17655,label,#E6AB02
I33_RS17360,label,#E6AB02
I33_RS02840,label,#E6AB02
BSNT_RS19170,label,#E6AB02
BSNT_RS03060,label,#E6AB02
YBT020_RS26390,label,#E6AB02
CT43_RS26500,label,#E6AB02
BJ6T_RS21675,label,#7FC97F
LMO4A_RS06950,label,#E6AB02
PPUBIRD1_RS15000,label,#7FC97F
PAJ_RS06760,label,#7FC97F
LMM7_RS06960,label,#E6AB02
PPM_RS22805,label,#E6AB02
PPM_RS16115,label,#E6AB02
LMRG_RS06465,label,#E6AB02
LMOG_RS06630,label,#E6AB02
LMKG_RS06815,label,#E6AB02
LMLG_RS06535,label,#E6AB02
PAM18_RS14195,label,#7FC97F
NCGM2_RS16250,label,#7FC97F
WFL_RS19245,label,#7FC97F
HBHAL_RS15730,label,#E6AB02
B2K_RS29980,label,#E6AB02
B2K_RS10095,label,#E6AB02
B2K_RS06615,label,#E6AB02
H9401_RS26590,label,#E6AB02
MY9_RS18170,label,#E6AB02
MY9_RS03065,label,#E6AB02
SHJG_RS40570,label,#F4CAE4
DGO_RS09230,label,#E31A1C
ACPL_RS09435,label,#F4CAE4
W5S_RS16825,label,#7FC97F
PFLA506_RS13670,label,#7FC97F
MUS_RS19660,label,#E6AB02
MUS_RS18335,label,#E6AB02
YSA_RS23490,label,#7FC97F
SULBA_RS07770,label,#7FC97F
TERRO_RS08220,label,#FDB462
MYCCH_RS22970,label,#F4CAE4
MYCCH_RS10630,label,#F4CAE4
SSIL_RS11270,label,#E6AB02
DESACI_RS03530,label,#E6AB02
A3UG_RS07295,label,#7FC97F
PADK2_RS13920,label,#7FC97F
RVBD_RS18870,label,#F4CAE4
PSJM300_RS07755,label,#7FC97F
MSMEI_RS29720,label,#F4CAE4
BCK_RS09780,label,#E6AB02
BTG_RS21945,label,#E6AB02
BTF1_RS24130,label,#E6AB02
LMOATCC19117_RS06585,label,#E6AB02
LMOSLCC2378_RS06575,label,#E6AB02
LMOSLCC2540_RS06740,label,#E6AB02
LMOSLCC2755_RS06820,label,#E6AB02
LMOSLCC2372_RS07095,label,#E6AB02
LMOSLCC2479_RS06825,label,#E6AB02
LMOSLCC2482_RS07010,label,#E6AB02
LMOSLCC7179_RS06410,label,#E6AB02
LMOL312_RS06535,label,#E6AB02
LFML04_RS11965,label,#A6CEE3
LFML04_RS04845,label,#A6CEE3
MC28_RS22075,label,#E6AB02
A911_RS05850,label,#7FC97F
DHBDCA_RS02495,label,#E6AB02
DCF50_RS02790,label,#E6AB02
BTB_RS26625,label,#E6AB02
BN112_2263,label,#7FC97F
PPUTUW4_RS11450,label,#7FC97F
BN6_RS11025,label,#F4CAE4
MIC7113_RS22005,label,#B3CDE3
DEIPE_RS16650,label,#E31A1C
B938_RS18150,label,#E6AB02
B938_RS16875,label,#E6AB02
THECO_RS08775,label,#E6AB02
MT7199_RS18830,label,#F4CAE4
A284_RS14530,label,#E6AB02
H045_RS08340,label,#7FC97F
SMWW4_RS15445,label,#7FC97F
HD73_RS28050,label,#E6AB02
C663_RS17630,label,#E6AB02
C663_RS02795,label,#E6AB02
KSO_RS02365,label,#E6AB02
KSO_RS01110,label,#E6AB02
H175_RS26480,label,#E6AB02
DCMB_RS04215,label,#999999
BTF_RS03975,label,#999999
MU9_RS16150,label,#7FC97F
S58_RS15265,label,#7FC97F
BN159_RS09510,label,#F4CAE4
BSU6051_RS18630,label,#E6AB02
BSU6051_RS02960,label,#E6AB02
H681_RS12035,label,#7FC97F
I653_RS17400,label,#E6AB02
I653_RS02770,label,#E6AB02
SHJGH_RS39200,label,#F4CAE4
G655_RS13705,label,#7FC97F
RORB6_RS04740,label,#7FC97F
B1NLA3E_RS13085,label,#E6AB02
B1NLA3E_RS05915,label,#E6AB02
SFUL_RS26435,label,#F4CAE4
L083_RS38590,label,#F4CAE4
L083_RS13515,label,#F4CAE4
MAP4_RS16845,label,#F4CAE4
PFLCHA0_RS16545,label,#7FC97F
PFLCHA0_RS11195,label,#7FC97F
BALI_RS10625,label,#E6AB02
L483_RS09030,label,#7FC97F
H650_RS01620,label,#7FC97F
M062_RS11920,label,#7FC97F
SOD_RS14545,label,#7FC97F
FACI_RS04495,label,#FB9A99
M621_RS40370,label,#7FC97F
M495_RS15170,label,#7FC97F
REMIM1_RS03425,label,#7FC97F
B446_RS32650,label,#F4CAE4
BB2000_RS10780,label,#7FC97F
M493_RS08125,label,#E6AB02
BASU_RS18080,label,#E6AB02
BASU_RS16805,label,#E6AB02
O5Y_RS16690,label,#F4CAE4
VAPA_RS09830,label,#7FC97F
SA40_RS08730,label,#E6AB02
D364_RS17195,label,#7FC97F
U471_RS17890,label,#E6AB02
U471_RS16545,label,#E6AB02
AFR_RS42075,label,#F4CAE4
N149_RS05675,label,#7FC97F
MKAN_RS24325,label,#F4CAE4
MKAN_RS11645,label,#F4CAE4
PVLB_RS21835,label,#7FC97F
BTOYO_RS12215,label,#E6AB02
U719_RS06130,label,#E6AB02
YBT1518_RS28920,label,#E6AB02
GY50_RS03820,label,#999999
U769_RS13760,label,#7FC97F
X809_RS22215,label,#E6AB02
U771_RS17090,label,#7FC97F
U771_RS04875,label,#7FC97F
U722_RS17965,label,#E6AB02
U722_RS16745,label,#E6AB02
SCV20265_RS15120,label,#7FC97F
STTU_RS30800,label,#F4CAE4
PSSB64_RS21035,label,#7FC97F
N505_RS27570,label,#F4CAE4
PMO01_RS10110,label,#7FC97F
U369_RS26650,label,#E6AB02
U365_RS26745,label,#E6AB02
U368_RS26640,label,#E6AB02
A16_RS26640,label,#E6AB02
A16R_RS26635,label,#E6AB02
HKBS1_RS18845,label,#F4CAE4
GBCGDNIH3_RS10795,label,#7FC97F
MIM_RS10425,label,#7FC97F
BLEG1_RS01035,label,#E6AB02
PD630_RS24570,label,#F4CAE4
KP13_RS05045,label,#7FC97F
PSAB_RS12480,label,#E6AB02
PSAB_RS05790,label,#E6AB02
BTK_RS27845,label,#E6AB02
NX02_RS20670,label,#7FC97F
MI63_RS26505,label,#E6AB02
PPSQR21_RS21470,label,#E6AB02
V529_RS18820,label,#E6AB02
V529_RS17500,label,#E6AB02
T224_RS46135,label,#7FC97F
DEHRE_RS06605,label,#E6AB02
Z042_RS01410,label,#7FC97F
AX25_RS21700,label,#E6AB02
SMUL_RS15530,label,#7FC97F
BE24_RS04290,label,#E6AB02
Y981_RS04045,label,#A6CEE3
Q433_RS18240,label,#E6AB02
Q433_RS02835,label,#E6AB02
CD58_RS12245,label,#7FC97F
CQ02_RS06570,label,#E6AB02
CH51_RS09955,label,#E6AB02
RRADSPS_RS05000,label,#F4CAE4
DI57_RS11585,label,#7FC97F
CFNIH1_RS19960,label,#7FC97F
CFNIH1_RS07640,label,#7FC97F
BJS_RS07330,label,#7FC97F
DC74_RS06905,label,#F4CAE4
DX03_RS08060,label,#7FC97F
Y193_RS09105,label,#E6AB02
DF16_RS03360,label,#E6AB02
DJ48_RS23060,label,#E6AB02
PD374_RS22745,label,#7FC97F
PD374_RS13460,label,#7FC97F
DJ44_RS19025,label,#E6AB02
BSUA_RS19450,label,#E6AB02
BSUA_RS03005,label,#E6AB02
MTBK_RS18715,label,#F4CAE4
EY04_RS12805,label,#7FC97F
BSUB_RS19470,label,#E6AB02
BSUB_RS03005,label,#E6AB02
DJ45_RS02885,label,#E6AB02
HR38_RS00525,label,#7FC97F
HYU01_RS26525,label,#E6AB02
HZ99_RS17285,label,#7FC97F
HZ99_RS14705,label,#7FC97F
HZ99_RS02100,label,#7FC97F
DR96_RS00580,label,#7FC97F
DJ40_RS07965,label,#7FC97F
EDL933_RS23330,label,#7FC97F
SMDB11_RS11435,label,#7FC97F
Atu3544,label,#7FC97F
H16_RS28565,label,#7FC97F
RALTA_RS23660,label,#7FC97F
BPHYT_RS30020,label,#7FC97F
ARAD_RS25660,label,#7FC97F
BGLU_RS26010,label,#7FC97F
CNE_RS27505,label,#7FC97F
N234_RS30530,label,#7FC97F
BCEN2424_RS33255,label,#7FC97F
BCEP1808_RS31795,label,#7FC97F
BCENMC03_RS31595,label,#7FC97F
MYA_RS27845,label,#7FC97F
WP_011518499.1_514,label,#7FC97F
WP_011906531.1_74,label,#7FC97F
WP_004152098.1_73,label,#7FC97F
WP_000922630.1_44,label,#7FC97F
WP_013578300.1_601,label,#7FC97F
WP_013648962.1_83,label,#7FC97F
WP_013578300.1_532,label,#7FC97F
WP_000922630.1_180,label,#7FC97F
WP_012779294.1_25,label,#7FC97F
WP_006115732.1_53,label,#7FC97F
WP_014686417.1_51,label,#E31A1C
WP_014682927.1_207,label,#E31A1C
WP_015342940.1_907,label,#7FC97F
