DATASET_COLORSTRIP
SEPARATOR COMMA

DATASET_LABEL,phylum
COLOR,#ff0000

COLOR_BRANCHES,1

LEGEND_TITLE,Phylum
LEGEND_SHAPES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LEGEND_COLORS,#FDB462,#F4CAE4,#DECBE4,#6A3D9A,#666666,#B15928,#1F78B4,#999999,#E78AC3,#B3CDE3,#CCCCCC,#E31A1C,#FB9A99,#E6AB02,#66A61E,#B3DE69,#A6CEE3,#1B9E77,#7FC97F,#F0027F,#FF7F00,#CCEBC5,#A65628,#FFFFCC,#666666
LEGEND_LABELS,Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Chlamydiae,Chlorobi,Chloroflexi,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Euryarchaeota,Firmicutes,Fusobacteria,Gemmatimonadetes,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Terrabacteria_group,Thermotogae,Verrucomicrobia

DATA
NCBI.ID.x,Color,Phylum
NC_014171,#E6AB02,Firmicutes
NC_014210,#F4CAE4,Actinobacteria
NC_014210,#F4CAE4,Actinobacteria
NC_014215,#F4CAE4,Actinobacteria
NC_014217,#7FC97F,Proteobacteria
NC_014217,#7FC97F,Proteobacteria
NC_014217,#7FC97F,Proteobacteria
NC_014228,#7FC97F,Proteobacteria
NC_014228,#7FC97F,Proteobacteria
NC_014259,#7FC97F,Proteobacteria
NC_014259,#7FC97F,Proteobacteria
NC_014307,#7FC97F,Proteobacteria
NC_014311,#7FC97F,Proteobacteria
NC_014311,#7FC97F,Proteobacteria
NC_014313,#7FC97F,Proteobacteria
NC_014313,#7FC97F,Proteobacteria
NC_014313,#7FC97F,Proteobacteria
NC_014314,#999999,Chloroflexi
NC_014314,#999999,Chloroflexi
NC_014319,#E6AB02,Firmicutes
NC_014328,#E6AB02,Firmicutes
NC_014328,#E6AB02,Firmicutes
NC_014330,#F0027F,Spirochaetes
NC_014364,#F0027F,Spirochaetes
NC_014365,#7FC97F,Proteobacteria
NC_014365,#7FC97F,Proteobacteria
NC_014393,#E6AB02,Firmicutes
NC_014394,#7FC97F,Proteobacteria
NC_014394,#7FC97F,Proteobacteria
NC_014479,#E6AB02,Firmicutes
NC_014479,#E6AB02,Firmicutes
NC_014483,#E6AB02,Firmicutes
NC_014483,#E6AB02,Firmicutes
NC_014500,#7FC97F,Proteobacteria
NC_014500,#7FC97F,Proteobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014501,#B3CDE3,Cyanobacteria
NC_014507,#FB9A99,Euryarchaeota
NC_014507,#FB9A99,Euryarchaeota
NC_014532,#7FC97F,Proteobacteria
NC_014538,#E6AB02,Firmicutes
NC_014551,#E6AB02,Firmicutes
NC_014551,#E6AB02,Firmicutes
NC_014614,#E6AB02,Firmicutes
NC_014614,#E6AB02,Firmicutes
NC_014618,#7FC97F,Proteobacteria
NC_014618,#7FC97F,Proteobacteria
NC_014618,#7FC97F,Proteobacteria
NC_014618,#7FC97F,Proteobacteria
NC_014622,#E6AB02,Firmicutes
NC_014622,#E6AB02,Firmicutes
NC_014623,#7FC97F,Proteobacteria
NC_014625,#7FC97F,Proteobacteria
NC_014625,#7FC97F,Proteobacteria
NC_014625,#7FC97F,Proteobacteria
NC_014632,#66A61E,Fusobacteria
NC_014632,#66A61E,Fusobacteria
NC_014632,#66A61E,Fusobacteria
NC_014639,#E6AB02,Firmicutes
NC_014639,#E6AB02,Firmicutes
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014640,#7FC97F,Proteobacteria
NC_014654,#E6AB02,Firmicutes
NC_014655,black,Bacteroidetes
NC_014658,#FB9A99,Euryarchaeota
NC_014659,#F4CAE4,Actinobacteria
NC_014659,#F4CAE4,Actinobacteria
NC_014659,#F4CAE4,Actinobacteria
NC_014666,#F4CAE4,Actinobacteria
NC_014722,#7FC97F,Proteobacteria
NC_014722,#7FC97F,Proteobacteria
NC_014722,#7FC97F,Proteobacteria
NC_014733,#7FC97F,Proteobacteria
NC_014733,#7FC97F,Proteobacteria
NC_014734,black,Bacteroidetes
NC_014734,black,Bacteroidetes
NC_014815,#F4CAE4,Actinobacteria
NC_014815,#F4CAE4,Actinobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014816,#7FC97F,Proteobacteria
NC_014829,#E6AB02,Firmicutes
NC_014829,#E6AB02,Firmicutes
NC_014831,#E6AB02,Firmicutes
NC_014833,#E6AB02,Firmicutes
NC_014833,#E6AB02,Firmicutes
NC_014833,#E6AB02,Firmicutes
NC_014833,#E6AB02,Firmicutes
NC_014833,#E6AB02,Firmicutes
NC_014834,#7FC97F,Proteobacteria
NC_014834,#7FC97F,Proteobacteria
NC_014834,#7FC97F,Proteobacteria
NC_014834,#7FC97F,Proteobacteria
NC_014844,#7FC97F,Proteobacteria
NC_014844,#7FC97F,Proteobacteria
NC_014910,#7FC97F,Proteobacteria
NC_014910,#7FC97F,Proteobacteria
NC_014910,#7FC97F,Proteobacteria
NC_014924,#7FC97F,Proteobacteria
NC_014924,#7FC97F,Proteobacteria
NC_014924,#7FC97F,Proteobacteria
NC_014958,#E31A1C,Deinococcus-Thermus
NC_014961,#E78AC3,Crenarchaeota
NC_014963,#FDB462,Acidobacteria
NC_014963,#FDB462,Acidobacteria
NC_014972,#7FC97F,Proteobacteria
NC_014972,#7FC97F,Proteobacteria
NC_014972,#7FC97F,Proteobacteria
NC_014972,#7FC97F,Proteobacteria
NC_014973,#7FC97F,Proteobacteria
NC_014973,#7FC97F,Proteobacteria
NC_014976,#E6AB02,Firmicutes
NC_014976,#E6AB02,Firmicutes
NC_014976,#E6AB02,Firmicutes
NC_014976,#E6AB02,Firmicutes
NC_015061,#7FC97F,Proteobacteria
NC_015061,#7FC97F,Proteobacteria
NC_015061,#7FC97F,Proteobacteria
NC_015061,#7FC97F,Proteobacteria
NC_015136,#7FC97F,Proteobacteria
NC_015136,#7FC97F,Proteobacteria
NC_015136,#7FC97F,Proteobacteria
NC_015145,#F4CAE4,Actinobacteria
NC_015145,#F4CAE4,Actinobacteria
NC_015145,#F4CAE4,Actinobacteria
NC_015151,#E78AC3,Crenarchaeota
NC_015161,#E31A1C,Deinococcus-Thermus
NC_015161,#E31A1C,Deinococcus-Thermus
NC_015161,#E31A1C,Deinococcus-Thermus
NC_015161,#E31A1C,Deinococcus-Thermus
NC_015161,#E31A1C,Deinococcus-Thermus
NC_015167,black,Bacteroidetes
NC_015167,black,Bacteroidetes
NC_015177,black,Bacteroidetes
NC_015177,black,Bacteroidetes
NC_015216,#FB9A99,Euryarchaeota
NC_015216,#FB9A99,Euryarchaeota
NC_015222,#7FC97F,Proteobacteria
NC_015222,#7FC97F,Proteobacteria
NC_015222,#7FC97F,Proteobacteria
NC_015222,#7FC97F,Proteobacteria
NC_015222,#7FC97F,Proteobacteria
NC_015312,#F4CAE4,Actinobacteria
NC_015312,#F4CAE4,Actinobacteria
NC_015312,#F4CAE4,Actinobacteria
NC_015312,#F4CAE4,Actinobacteria
NC_015315,#E78AC3,Crenarchaeota
NC_015379,#7FC97F,Proteobacteria
NC_015379,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015381,#7FC97F,Proteobacteria
NC_015425,#E6AB02,Firmicutes
NC_015425,#E6AB02,Firmicutes
NC_015425,#E6AB02,Firmicutes
NC_015425,#E6AB02,Firmicutes
NC_015425,#E6AB02,Firmicutes
NC_015425,#E6AB02,Firmicutes
NC_015433,#E6AB02,Firmicutes
NC_015460,#7FC97F,Proteobacteria
NC_015460,#7FC97F,Proteobacteria
NC_015460,#7FC97F,Proteobacteria
NC_015474,#FB9A99,Euryarchaeota
NC_015520,#E6AB02,Firmicutes
NC_015563,#7FC97F,Proteobacteria
NC_015563,#7FC97F,Proteobacteria
NC_015565,#E6AB02,Firmicutes
NC_015565,#E6AB02,Firmicutes
NC_015567,#7FC97F,Proteobacteria
NC_015567,#7FC97F,Proteobacteria
NC_015567,#7FC97F,Proteobacteria
NC_015573,#E6AB02,Firmicutes
NC_015573,#E6AB02,Firmicutes
NC_015573,#E6AB02,Firmicutes
NC_015573,#E6AB02,Firmicutes
NC_015577,#F0027F,Spirochaetes
NC_015578,#F0027F,Spirochaetes
NC_015580,#7FC97F,Proteobacteria
NC_015580,#7FC97F,Proteobacteria
NC_015580,#7FC97F,Proteobacteria
NC_015580,#7FC97F,Proteobacteria
NC_015580,#7FC97F,Proteobacteria
NC_015580,#7FC97F,Proteobacteria
NC_015589,#E6AB02,Firmicutes
NC_015589,#E6AB02,Firmicutes
NC_015589,#E6AB02,Firmicutes
NC_015590,#7FC97F,Proteobacteria
NC_015590,#7FC97F,Proteobacteria
NC_015590,#7FC97F,Proteobacteria
NC_015590,#7FC97F,Proteobacteria
NC_015590,#7FC97F,Proteobacteria
NC_015593,#7FC97F,Proteobacteria
NC_015593,#7FC97F,Proteobacteria
NC_015593,#7FC97F,Proteobacteria
NC_015593,#7FC97F,Proteobacteria
NC_015601,#E6AB02,Firmicutes
NC_015634,#E6AB02,Firmicutes
NC_015634,#E6AB02,Firmicutes
NC_015635,#F4CAE4,Actinobacteria
NC_015635,#F4CAE4,Actinobacteria
NC_015635,#F4CAE4,Actinobacteria
NC_015656,#F4CAE4,Actinobacteria
NC_015656,#F4CAE4,Actinobacteria
NC_015656,#F4CAE4,Actinobacteria
NC_015675,#7FC97F,Proteobacteria
NC_015676,#FB9A99,Euryarchaeota
NC_015677,#7FC97F,Proteobacteria
NC_015683,#F4CAE4,Actinobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015684,#7FC97F,Proteobacteria
NC_015687,#E6AB02,Firmicutes
NC_015687,#E6AB02,Firmicutes
NC_015687,#E6AB02,Firmicutes
NC_015690,#E6AB02,Firmicutes
NC_015690,#E6AB02,Firmicutes
NC_015690,#E6AB02,Firmicutes
NC_015690,#E6AB02,Firmicutes
NC_015696,#7FC97F,Proteobacteria
NC_015696,#7FC97F,Proteobacteria
NC_015696,#7FC97F,Proteobacteria
NC_015707,#FFFFCC,Thermotogae
NC_015707,#FFFFCC,Thermotogae
NC_015717,#7FC97F,Proteobacteria
NC_015717,#7FC97F,Proteobacteria
NC_015726,#7FC97F,Proteobacteria
NC_015726,#7FC97F,Proteobacteria
NC_015726,#7FC97F,Proteobacteria
NC_015726,#7FC97F,Proteobacteria
NC_015726,#7FC97F,Proteobacteria
NC_015733,#7FC97F,Proteobacteria
NC_015733,#7FC97F,Proteobacteria
NC_015733,#7FC97F,Proteobacteria
NC_015734,#E6AB02,Firmicutes
NC_015758,#F4CAE4,Actinobacteria
NC_015758,#F4CAE4,Actinobacteria
NC_015846,black,Bacteroidetes
NC_015847,#FB9A99,Euryarchaeota
NC_015856,#7FC97F,Proteobacteria
NC_015856,#7FC97F,Proteobacteria
NC_015856,#7FC97F,Proteobacteria
NC_015857,#7FC97F,Proteobacteria
NC_015857,#7FC97F,Proteobacteria
NC_015859,#F4CAE4,Actinobacteria
NC_015942,#7FC97F,Proteobacteria
NC_015942,#7FC97F,Proteobacteria
NC_015947,#7FC97F,Proteobacteria
NC_015947,#7FC97F,Proteobacteria
NC_015953,#F4CAE4,Actinobacteria
NC_015953,#F4CAE4,Actinobacteria
NC_015957,#F4CAE4,Actinobacteria
NC_015957,#F4CAE4,Actinobacteria
NC_015957,#F4CAE4,Actinobacteria
NC_015957,#F4CAE4,Actinobacteria
NC_015976,#7FC97F,Proteobacteria
NC_015976,#7FC97F,Proteobacteria
NC_015976,#7FC97F,Proteobacteria
NC_015976,#7FC97F,Proteobacteria
NC_015976,#7FC97F,Proteobacteria
NC_016001,black,Bacteroidetes
NC_016001,black,Bacteroidetes
NC_016002,#7FC97F,Proteobacteria
NC_016002,#7FC97F,Proteobacteria
NC_016023,#E6AB02,Firmicutes
NC_016023,#E6AB02,Firmicutes
NC_016024,#FDB462,Acidobacteria
NC_016024,#FDB462,Acidobacteria
NC_016026,#7FC97F,Proteobacteria
NC_016047,#E6AB02,Firmicutes
NC_016047,#E6AB02,Firmicutes
NC_016070,#E78AC3,Crenarchaeota
NC_016109,#F4CAE4,Actinobacteria
NC_016111,#F4CAE4,Actinobacteria
NC_016111,#F4CAE4,Actinobacteria
NC_016111,#F4CAE4,Actinobacteria
NC_016111,#F4CAE4,Actinobacteria
NC_016114,#F4CAE4,Actinobacteria
NC_016114,#F4CAE4,Actinobacteria
NC_016114,#F4CAE4,Actinobacteria
NC_016147,#7FC97F,Proteobacteria
NC_016147,#7FC97F,Proteobacteria
NC_016147,#7FC97F,Proteobacteria
NC_016147,#7FC97F,Proteobacteria
NC_016148,#FF7F00,Synergistetes
NC_016148,#FF7F00,Synergistetes
NC_016148,#FF7F00,Synergistetes
NC_016510,black,Bacteroidetes
NC_016514,#7FC97F,Proteobacteria
NC_016514,#7FC97F,Proteobacteria
NC_016514,#7FC97F,Proteobacteria
NC_016514,#7FC97F,Proteobacteria
NC_016582,#F4CAE4,Actinobacteria
NC_016584,#E6AB02,Firmicutes
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016589,#7FC97F,Proteobacteria
NC_016604,#F4CAE4,Actinobacteria
NC_016604,#F4CAE4,Actinobacteria
NC_016604,#F4CAE4,Actinobacteria
NC_016609,black,Bacteroidetes
NC_016612,#7FC97F,Proteobacteria
NC_016616,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016617,#7FC97F,Proteobacteria
NC_016620,#7FC97F,Proteobacteria
NC_016620,#7FC97F,Proteobacteria
NC_016620,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016622,#7FC97F,Proteobacteria
NC_016627,#E6AB02,Firmicutes
NC_016627,#E6AB02,Firmicutes
NC_016627,#E6AB02,Firmicutes
NC_016627,#E6AB02,Firmicutes
NC_016629,#7FC97F,Proteobacteria
NC_016629,#7FC97F,Proteobacteria
NC_016631,#FDB462,Acidobacteria
NC_016631,#FDB462,Acidobacteria
NC_016641,#E6AB02,Firmicutes
NC_016641,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016771,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016779,#E6AB02,Firmicutes
NC_016784,#E6AB02,Firmicutes
NC_016784,#E6AB02,Firmicutes
NC_016790,#F4CAE4,Actinobacteria
NC_016800,#F4CAE4,Actinobacteria
NC_016800,#F4CAE4,Actinobacteria
NC_016801,#F4CAE4,Actinobacteria
NC_016811,#7FC97F,Proteobacteria
NC_016812,#7FC97F,Proteobacteria
NC_016812,#7FC97F,Proteobacteria
NC_016812,#7FC97F,Proteobacteria
NC_016812,#7FC97F,Proteobacteria
NC_016812,#7FC97F,Proteobacteria
NC_016816,#7FC97F,Proteobacteria
NC_016816,#7FC97F,Proteobacteria
NC_016816,#7FC97F,Proteobacteria
NC_016816,#7FC97F,Proteobacteria
NC_016826,#E6AB02,Firmicutes
NC_016826,#E6AB02,Firmicutes
NC_016830,#7FC97F,Proteobacteria
NC_016830,#7FC97F,Proteobacteria
NC_016831,#7FC97F,Proteobacteria
NC_016832,#7FC97F,Proteobacteria
NC_016832,#7FC97F,Proteobacteria
NC_016854,#7FC97F,Proteobacteria
NC_016856,#7FC97F,Proteobacteria
NC_016856,#7FC97F,Proteobacteria
NC_016857,#7FC97F,Proteobacteria
NC_016857,#7FC97F,Proteobacteria
NC_016857,#7FC97F,Proteobacteria
NC_016857,#7FC97F,Proteobacteria
NC_016860,#7FC97F,Proteobacteria
NC_016860,#7FC97F,Proteobacteria
NC_016860,#7FC97F,Proteobacteria
NC_016863,#7FC97F,Proteobacteria
NC_016863,#7FC97F,Proteobacteria
NC_016887,#F4CAE4,Actinobacteria
NC_016894,#E6AB02,Firmicutes
NC_016906,#F4CAE4,Actinobacteria
NC_016906,#F4CAE4,Actinobacteria
NC_016906,#F4CAE4,Actinobacteria
NC_016935,#E6AB02,Firmicutes
NC_016935,#E6AB02,Firmicutes
NC_016935,#E6AB02,Firmicutes
NC_016935,#E6AB02,Firmicutes
NC_016943,#F4CAE4,Actinobacteria
NC_016946,#F4CAE4,Actinobacteria
NC_016946,#F4CAE4,Actinobacteria
NC_016946,#F4CAE4,Actinobacteria
NC_016946,#F4CAE4,Actinobacteria
NC_016947,#F4CAE4,Actinobacteria
NC_016947,#F4CAE4,Actinobacteria
NC_016947,#F4CAE4,Actinobacteria
NC_016947,#F4CAE4,Actinobacteria
NC_016948,#F4CAE4,Actinobacteria
NC_016948,#F4CAE4,Actinobacteria
NC_016948,#F4CAE4,Actinobacteria
NC_016948,#F4CAE4,Actinobacteria
NC_017030,#7FC97F,Proteobacteria
NC_017031,#F4CAE4,Actinobacteria
NC_017034,#FB9A99,Euryarchaeota
NC_017034,#FB9A99,Euryarchaeota
NC_017046,#7FC97F,Proteobacteria
NC_017046,#7FC97F,Proteobacteria
NC_017047,#7FC97F,Proteobacteria
NC_017047,#7FC97F,Proteobacteria
NC_017047,#7FC97F,Proteobacteria
NC_017047,#7FC97F,Proteobacteria
NC_017047,#7FC97F,Proteobacteria
NC_017059,#7FC97F,Proteobacteria
NC_017061,#E6AB02,Firmicutes
NC_017061,#E6AB02,Firmicutes
NC_017082,#7FC97F,Proteobacteria
NC_017082,#7FC97F,Proteobacteria
NC_017082,#7FC97F,Proteobacteria
NC_017093,#F4CAE4,Actinobacteria
NC_017093,#F4CAE4,Actinobacteria
NC_017094,#A6CEE3,Nitrospirae
NC_017094,#A6CEE3,Nitrospirae
NC_017094,#A6CEE3,Nitrospirae
NC_017095,#FFFFCC,Thermotogae
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017100,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017108,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017111,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017121,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017125,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017146,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017150,#7FC97F,Proteobacteria
NC_017161,#DECBE4,Aquificae
NC_017161,#DECBE4,Aquificae
NC_017168,#7FC97F,Proteobacteria
NC_017168,#7FC97F,Proteobacteria
NC_017168,#7FC97F,Proteobacteria
NC_017168,#7FC97F,Proteobacteria
NC_017188,#E6AB02,Firmicutes
NC_017188,#E6AB02,Firmicutes
NC_017190,#E6AB02,Firmicutes
NC_017190,#E6AB02,Firmicutes
NC_017190,#E6AB02,Firmicutes
NC_017191,#E6AB02,Firmicutes
NC_017191,#E6AB02,Firmicutes
NC_017195,#E6AB02,Firmicutes
NC_017195,#E6AB02,Firmicutes
NC_017195,#E6AB02,Firmicutes
NC_017196,#E6AB02,Firmicutes
NC_017196,#E6AB02,Firmicutes
NC_017196,#E6AB02,Firmicutes
NC_017200,#E6AB02,Firmicutes
NC_017200,#E6AB02,Firmicutes
NC_017200,#E6AB02,Firmicutes
NC_017200,#E6AB02,Firmicutes
NC_017200,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017208,#E6AB02,Firmicutes
NC_017246,#7FC97F,Proteobacteria
NC_017246,#7FC97F,Proteobacteria
NC_017249,#7FC97F,Proteobacteria
NC_017249,#7FC97F,Proteobacteria
NC_017275,#E78AC3,Crenarchaeota
NC_017276,#E78AC3,Crenarchaeota
NC_017295,#E6AB02,Firmicutes
NC_017295,#E6AB02,Firmicutes
NC_017299,#E6AB02,Firmicutes
NC_017299,#E6AB02,Firmicutes
NC_017300,#F4CAE4,Actinobacteria
NC_017310,#7FC97F,Proteobacteria
NC_017310,#7FC97F,Proteobacteria
NC_017317,#F4CAE4,Actinobacteria
NC_017322,#7FC97F,Proteobacteria
NC_017322,#7FC97F,Proteobacteria
NC_017322,#7FC97F,Proteobacteria
NC_017325,#7FC97F,Proteobacteria
NC_017325,#7FC97F,Proteobacteria
NC_017325,#7FC97F,Proteobacteria
NC_017384,#7FC97F,Proteobacteria
NC_017384,#7FC97F,Proteobacteria
NC_017384,#7FC97F,Proteobacteria
NC_017390,#7FC97F,Proteobacteria
NC_017390,#7FC97F,Proteobacteria
NC_017390,#7FC97F,Proteobacteria
NC_017390,#7FC97F,Proteobacteria
NC_017390,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017445,#7FC97F,Proteobacteria
NC_017449,#7FC97F,Proteobacteria
NC_017450,#7FC97F,Proteobacteria
NC_017454,#7FC97F,Proteobacteria
NC_017454,#7FC97F,Proteobacteria
NC_017529,#E6AB02,Firmicutes
NC_017530,#7FC97F,Proteobacteria
NC_017530,#7FC97F,Proteobacteria
NC_017531,#7FC97F,Proteobacteria
NC_017531,#7FC97F,Proteobacteria
NC_017531,#7FC97F,Proteobacteria
NC_017531,#7FC97F,Proteobacteria
NC_017532,#7FC97F,Proteobacteria
NC_017532,#7FC97F,Proteobacteria
NC_017537,#E6AB02,Firmicutes
NC_017542,#E6AB02,Firmicutes
NC_017542,#E6AB02,Firmicutes
NC_017542,#E6AB02,Firmicutes
NC_017542,#E6AB02,Firmicutes
NC_017542,#E6AB02,Firmicutes
NC_017544,#E6AB02,Firmicutes
NC_017545,#E6AB02,Firmicutes
NC_017546,#E6AB02,Firmicutes
NC_017546,#E6AB02,Firmicutes
NC_017546,#E6AB02,Firmicutes
NC_017546,#E6AB02,Firmicutes
NC_017547,#E6AB02,Firmicutes
NC_017548,#7FC97F,Proteobacteria
NC_017548,#7FC97F,Proteobacteria
NC_017549,#7FC97F,Proteobacteria
NC_017549,#7FC97F,Proteobacteria
NC_017551,#F0027F,Spirochaetes
NC_017551,#F0027F,Spirochaetes
NC_017559,#7FC97F,Proteobacteria
NC_017559,#7FC97F,Proteobacteria
NC_017559,#7FC97F,Proteobacteria
NC_017574,#7FC97F,Proteobacteria
NC_017574,#7FC97F,Proteobacteria
NC_017644,#7FC97F,Proteobacteria
NC_017644,#7FC97F,Proteobacteria
NC_017651,#7FC97F,Proteobacteria
NC_017651,#7FC97F,Proteobacteria
NC_017664,#7FC97F,Proteobacteria
NC_017664,#7FC97F,Proteobacteria
NC_017664,#7FC97F,Proteobacteria
NC_017664,#7FC97F,Proteobacteria
NC_017664,#7FC97F,Proteobacteria
NC_017668,#E6AB02,Firmicutes
NC_017668,#E6AB02,Firmicutes
NC_017668,#E6AB02,Firmicutes
NC_017668,#E6AB02,Firmicutes
NC_017671,#7FC97F,Proteobacteria
NC_017671,#7FC97F,Proteobacteria
NC_017671,#7FC97F,Proteobacteria
NC_017671,#7FC97F,Proteobacteria
NC_017672,#E6AB02,Firmicutes
NC_017672,#E6AB02,Firmicutes
NC_017672,#E6AB02,Firmicutes
NC_017672,#E6AB02,Firmicutes
NC_017729,#E6AB02,Firmicutes
NC_017729,#E6AB02,Firmicutes
NC_017729,#E6AB02,Firmicutes
NC_017729,#E6AB02,Firmicutes
NC_017729,#E6AB02,Firmicutes
NC_017743,#E6AB02,Firmicutes
NC_017743,#E6AB02,Firmicutes
NC_017765,#F4CAE4,Actinobacteria
NC_017765,#F4CAE4,Actinobacteria
NC_017765,#F4CAE4,Actinobacteria
NC_017770,black,Bacteroidetes
NC_017770,black,Bacteroidetes
NC_017770,black,Bacteroidetes
