DATASET_TEXT
SEPARATOR COMMA
DATASET_LABEL,phylum name
COLOR,#ff0000

#the following fields are possible for each node:
#ID,label,position,color,style,size_factor,rotation

#position defines the position of the text label on the tree:
#  -1 = external label
#  a number between 0 and 1 = internal label positioned at the specified value along the node branch (for example, position 0 is exactly at the start of node branch, position 0.5 is in the middle, and position 1 is at the end)
#style can be 'normal',''bold','italic' or 'bold-italic'
#size factor will be multiplied with the standard font size

DATA
#NCBI.ID.x,Phylum,outside,Color,font,size
NC_010681,Proteobacteria,-1,#7FC97F,normal,1
NC_010682,Proteobacteria,-1,#7FC97F,normal,1
NC_010682,Proteobacteria,-1,#7FC97F,normal,1
NC_010682,Proteobacteria,-1,#7FC97F,normal,1
NC_010688,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010694,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010725,Proteobacteria,-1,#7FC97F,normal,1
NC_010730,Aquificae,-1,#DECBE4,normal,1
NC_010730,Aquificae,-1,#DECBE4,normal,1
NC_010794,Verrucomicrobia,-1,#666666,normal,1
NC_010794,Verrucomicrobia,-1,#666666,normal,1
NC_010814,Proteobacteria,-1,#7FC97F,normal,1
NC_010814,Proteobacteria,-1,#7FC97F,normal,1
NC_010814,Proteobacteria,-1,#7FC97F,normal,1
NC_010814,Proteobacteria,-1,#7FC97F,normal,1
NC_010842,Spirochaetes,-1,#F0027F,normal,1
NC_010842,Spirochaetes,-1,#F0027F,normal,1
NC_010842,Spirochaetes,-1,#F0027F,normal,1
NC_010842,Spirochaetes,-1,#F0027F,normal,1
NC_010943,Proteobacteria,-1,#7FC97F,normal,1
NC_010943,Proteobacteria,-1,#7FC97F,normal,1
NC_010943,Proteobacteria,-1,#7FC97F,normal,1
NC_010943,Proteobacteria,-1,#7FC97F,normal,1
NC_010943,Proteobacteria,-1,#7FC97F,normal,1
NC_010994,Proteobacteria,-1,#7FC97F,normal,1
NC_010994,Proteobacteria,-1,#7FC97F,normal,1
NC_010994,Proteobacteria,-1,#7FC97F,normal,1
NC_010994,Proteobacteria,-1,#7FC97F,normal,1
NC_010995,Proteobacteria,-1,#7FC97F,normal,1
NC_011004,Proteobacteria,-1,#7FC97F,normal,1
NC_011004,Proteobacteria,-1,#7FC97F,normal,1
NC_011004,Proteobacteria,-1,#7FC97F,normal,1
NC_011004,Proteobacteria,-1,#7FC97F,normal,1
NC_011071,Proteobacteria,-1,#7FC97F,normal,1
NC_011071,Proteobacteria,-1,#7FC97F,normal,1
NC_011071,Proteobacteria,-1,#7FC97F,normal,1
NC_011080,Proteobacteria,-1,#7FC97F,normal,1
NC_011080,Proteobacteria,-1,#7FC97F,normal,1
NC_011080,Proteobacteria,-1,#7FC97F,normal,1
NC_011080,Proteobacteria,-1,#7FC97F,normal,1
NC_011080,Proteobacteria,-1,#7FC97F,normal,1
NC_011083,Proteobacteria,-1,#7FC97F,normal,1
NC_011083,Proteobacteria,-1,#7FC97F,normal,1
NC_011083,Proteobacteria,-1,#7FC97F,normal,1
NC_011094,Proteobacteria,-1,#7FC97F,normal,1
NC_011094,Proteobacteria,-1,#7FC97F,normal,1
NC_011094,Proteobacteria,-1,#7FC97F,normal,1
NC_011094,Proteobacteria,-1,#7FC97F,normal,1
NC_011094,Proteobacteria,-1,#7FC97F,normal,1
NC_011145,Proteobacteria,-1,#7FC97F,normal,1
NC_011146,Proteobacteria,-1,#7FC97F,normal,1
NC_011146,Proteobacteria,-1,#7FC97F,normal,1
NC_011149,Proteobacteria,-1,#7FC97F,normal,1
NC_011149,Proteobacteria,-1,#7FC97F,normal,1
NC_011149,Proteobacteria,-1,#7FC97F,normal,1
NC_011205,Proteobacteria,-1,#7FC97F,normal,1
NC_011205,Proteobacteria,-1,#7FC97F,normal,1
NC_011365,Proteobacteria,-1,#7FC97F,normal,1
NC_011365,Proteobacteria,-1,#7FC97F,normal,1
NC_011365,Proteobacteria,-1,#7FC97F,normal,1
NC_011365,Proteobacteria,-1,#7FC97F,normal,1
NC_011369,Proteobacteria,-1,#7FC97F,normal,1
NC_011369,Proteobacteria,-1,#7FC97F,normal,1
NC_011369,Proteobacteria,-1,#7FC97F,normal,1
NC_011369,Proteobacteria,-1,#7FC97F,normal,1
NC_011369,Proteobacteria,-1,#7FC97F,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011658,Firmicutes,-1,#E6AB02,normal,1
NC_011660,Firmicutes,-1,#E6AB02,normal,1
NC_011662,Proteobacteria,-1,#7FC97F,normal,1
NC_011662,Proteobacteria,-1,#7FC97F,normal,1
NC_011666,Proteobacteria,-1,#7FC97F,normal,1
NC_011666,Proteobacteria,-1,#7FC97F,normal,1
NC_011725,Firmicutes,-1,#E6AB02,normal,1
NC_011725,Firmicutes,-1,#E6AB02,normal,1
NC_011725,Firmicutes,-1,#E6AB02,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011726,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011729,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011757,Proteobacteria,-1,#7FC97F,normal,1
NC_011761,Proteobacteria,-1,#7FC97F,normal,1
NC_011769,Proteobacteria,-1,#7FC97F,normal,1
NC_011770,Proteobacteria,-1,#7FC97F,normal,1
NC_011770,Proteobacteria,-1,#7FC97F,normal,1
NC_011772,Firmicutes,-1,#E6AB02,normal,1
NC_011772,Firmicutes,-1,#E6AB02,normal,1
NC_011772,Firmicutes,-1,#E6AB02,normal,1
NC_011772,Firmicutes,-1,#E6AB02,normal,1
NC_011772,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011773,Firmicutes,-1,#E6AB02,normal,1
NC_011830,Firmicutes,-1,#E6AB02,normal,1
NC_011830,Firmicutes,-1,#E6AB02,normal,1
NC_011830,Firmicutes,-1,#E6AB02,normal,1
NC_011830,Firmicutes,-1,#E6AB02,normal,1
NC_011830,Firmicutes,-1,#E6AB02,normal,1
NC_011837,Firmicutes,-1,#E6AB02,normal,1
NC_011837,Firmicutes,-1,#E6AB02,normal,1
NC_011852,Proteobacteria,-1,#7FC97F,normal,1
NC_011884,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011884,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011884,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011884,Cyanobacteria,-1,#B3CDE3,normal,1
NC_011886,Actinobacteria,-1,#F4CAE4,normal,1
NC_011886,Actinobacteria,-1,#F4CAE4,normal,1
NC_011886,Actinobacteria,-1,#F4CAE4,normal,1
NC_011891,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011894,Proteobacteria,-1,#7FC97F,normal,1
NC_011898,Firmicutes,-1,#E6AB02,normal,1
NC_011958,Proteobacteria,-1,#7FC97F,normal,1
NC_011958,Proteobacteria,-1,#7FC97F,normal,1
NC_011958,Proteobacteria,-1,#7FC97F,normal,1
NC_011958,Proteobacteria,-1,#7FC97F,normal,1
NC_011963,Proteobacteria,-1,#7FC97F,normal,1
NC_011963,Proteobacteria,-1,#7FC97F,normal,1
NC_011963,Proteobacteria,-1,#7FC97F,normal,1
NC_011963,Proteobacteria,-1,#7FC97F,normal,1
NC_011969,Firmicutes,-1,#E6AB02,normal,1
NC_011969,Firmicutes,-1,#E6AB02,normal,1
NC_011969,Firmicutes,-1,#E6AB02,normal,1
NC_011969,Firmicutes,-1,#E6AB02,normal,1
NC_011969,Firmicutes,-1,#E6AB02,normal,1
NC_011979,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011985,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011988,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011989,Proteobacteria,-1,#7FC97F,normal,1
NC_011992,Proteobacteria,-1,#7FC97F,normal,1
NC_011992,Proteobacteria,-1,#7FC97F,normal,1
NC_011992,Proteobacteria,-1,#7FC97F,normal,1
NC_011992,Proteobacteria,-1,#7FC97F,normal,1
NC_012004,Firmicutes,-1,#E6AB02,normal,1
NC_012039,Proteobacteria,-1,#7FC97F,normal,1
NC_012039,Proteobacteria,-1,#7FC97F,normal,1
NC_012207,Actinobacteria,-1,#F4CAE4,normal,1
NC_012207,Actinobacteria,-1,#F4CAE4,normal,1
NC_012214,Proteobacteria,-1,#7FC97F,normal,1
NC_012214,Proteobacteria,-1,#7FC97F,normal,1
NC_012214,Proteobacteria,-1,#7FC97F,normal,1
NC_012214,Proteobacteria,-1,#7FC97F,normal,1
NC_012214,Proteobacteria,-1,#7FC97F,normal,1
NC_012438,Aquificae,-1,#DECBE4,normal,1
NC_012438,Aquificae,-1,#DECBE4,normal,1
NC_012472,Firmicutes,-1,#E6AB02,normal,1
NC_012472,Firmicutes,-1,#E6AB02,normal,1
NC_012472,Firmicutes,-1,#E6AB02,normal,1
NC_012472,Firmicutes,-1,#E6AB02,normal,1
NC_012483,Acidobacteria,-1,#FDB462,normal,1
NC_012483,Acidobacteria,-1,#FDB462,normal,1
NC_012488,Firmicutes,-1,#E6AB02,normal,1
NC_012489,Gemmatimonadetes,-1,#B3DE69,normal,1
NC_012489,Gemmatimonadetes,-1,#B3DE69,normal,1
NC_012489,Gemmatimonadetes,-1,#B3DE69,normal,1
NC_012491,Firmicutes,-1,#E6AB02,normal,1
NC_012491,Firmicutes,-1,#E6AB02,normal,1
NC_012491,Firmicutes,-1,#E6AB02,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012522,Actinobacteria,-1,#F4CAE4,normal,1
NC_012526,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_012526,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_012526,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_012526,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_012560,Proteobacteria,-1,#7FC97F,normal,1
NC_012560,Proteobacteria,-1,#7FC97F,normal,1
NC_012560,Proteobacteria,-1,#7FC97F,normal,1
NC_012563,Firmicutes,-1,#E6AB02,normal,1
NC_012563,Firmicutes,-1,#E6AB02,normal,1
NC_012658,Firmicutes,-1,#E6AB02,normal,1
NC_012658,Firmicutes,-1,#E6AB02,normal,1
NC_012658,Firmicutes,-1,#E6AB02,normal,1
NC_012659,Firmicutes,-1,#E6AB02,normal,1
NC_012659,Firmicutes,-1,#E6AB02,normal,1
NC_012659,Firmicutes,-1,#E6AB02,normal,1
NC_012659,Firmicutes,-1,#E6AB02,normal,1
NC_012659,Firmicutes,-1,#E6AB02,normal,1
NC_012660,Proteobacteria,-1,#7FC97F,normal,1
NC_012660,Proteobacteria,-1,#7FC97F,normal,1
NC_012669,Actinobacteria,-1,#F4CAE4,normal,1
NC_012673,Firmicutes,-1,#E6AB02,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012721,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012724,Proteobacteria,-1,#7FC97F,normal,1
NC_012731,Proteobacteria,-1,#7FC97F,normal,1
NC_012731,Proteobacteria,-1,#7FC97F,normal,1
NC_012731,Proteobacteria,-1,#7FC97F,normal,1
NC_012731,Proteobacteria,-1,#7FC97F,normal,1
NC_012778,Firmicutes,-1,#E6AB02,normal,1
NC_012778,Firmicutes,-1,#E6AB02,normal,1
NC_012778,Firmicutes,-1,#E6AB02,normal,1
NC_012791,Proteobacteria,-1,#7FC97F,normal,1
NC_012791,Proteobacteria,-1,#7FC97F,normal,1
NC_012791,Proteobacteria,-1,#7FC97F,normal,1
NC_012791,Proteobacteria,-1,#7FC97F,normal,1
NC_012796,Proteobacteria,-1,#7FC97F,normal,1
NC_012796,Proteobacteria,-1,#7FC97F,normal,1
NC_012796,Proteobacteria,-1,#7FC97F,normal,1
NC_012803,Actinobacteria,-1,#F4CAE4,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012850,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012856,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012857,Proteobacteria,-1,#7FC97F,normal,1
NC_012881,Proteobacteria,-1,#7FC97F,normal,1
NC_012881,Proteobacteria,-1,#7FC97F,normal,1
NC_012917,Proteobacteria,-1,#7FC97F,normal,1
NC_012918,Proteobacteria,-1,#7FC97F,normal,1
NC_012918,Proteobacteria,-1,#7FC97F,normal,1
NC_012947,Proteobacteria,-1,#7FC97F,normal,1
NC_012947,Proteobacteria,-1,#7FC97F,normal,1
NC_012947,Proteobacteria,-1,#7FC97F,normal,1
NC_012967,Proteobacteria,-1,#7FC97F,normal,1
NC_012967,Proteobacteria,-1,#7FC97F,normal,1
NC_012967,Proteobacteria,-1,#7FC97F,normal,1
NC_012971,Proteobacteria,-1,#7FC97F,normal,1
NC_012971,Proteobacteria,-1,#7FC97F,normal,1
NC_012971,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_012988,Proteobacteria,-1,#7FC97F,normal,1
NC_013016,Proteobacteria,-1,#7FC97F,normal,1
NC_013061,Bacteroidetes,-1,black,normal,1
NC_013061,Bacteroidetes,-1,black,normal,1
NC_013062,Bacteroidetes,-1,black,normal,1
NC_013118,Proteobacteria,-1,#7FC97F,normal,1
NC_013118,Proteobacteria,-1,#7FC97F,normal,1
NC_013119,Proteobacteria,-1,#7FC97F,normal,1
NC_013119,Proteobacteria,-1,#7FC97F,normal,1
NC_013131,Actinobacteria,-1,#F4CAE4,normal,1
NC_013132,Bacteroidetes,-1,black,normal,1
NC_013132,Bacteroidetes,-1,black,normal,1
NC_013132,Bacteroidetes,-1,black,normal,1
NC_013159,Actinobacteria,-1,#F4CAE4,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013161,Cyanobacteria,-1,#B3CDE3,normal,1
NC_013173,Proteobacteria,-1,#7FC97F,normal,1
NC_013173,Proteobacteria,-1,#7FC97F,normal,1
NC_013194,Proteobacteria,-1,#7FC97F,normal,1
NC_013194,Proteobacteria,-1,#7FC97F,normal,1
NC_013194,Proteobacteria,-1,#7FC97F,normal,1
NC_013194,Proteobacteria,-1,#7FC97F,normal,1
NC_013194,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013209,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013355,Proteobacteria,-1,#7FC97F,normal,1
NC_013421,Proteobacteria,-1,#7FC97F,normal,1
NC_013446,Proteobacteria,-1,#7FC97F,normal,1
NC_013446,Proteobacteria,-1,#7FC97F,normal,1
NC_013446,Proteobacteria,-1,#7FC97F,normal,1
NC_013446,Proteobacteria,-1,#7FC97F,normal,1
NC_013446,Proteobacteria,-1,#7FC97F,normal,1
NC_013510,Actinobacteria,-1,#F4CAE4,normal,1
NC_013512,Proteobacteria,-1,#7FC97F,normal,1
NC_013525,Terrabacteria_group,-1,#A65628,normal,1
NC_013525,Terrabacteria_group,-1,#A65628,normal,1
NC_013530,Actinobacteria,-1,#F4CAE4,normal,1
NC_013530,Actinobacteria,-1,#F4CAE4,normal,1
NC_013552,Chloroflexi,-1,#999999,normal,1
NC_013552,Chloroflexi,-1,#999999,normal,1
NC_013552,Chloroflexi,-1,#999999,normal,1
NC_013592,Proteobacteria,-1,#7FC97F,normal,1
NC_013592,Proteobacteria,-1,#7FC97F,normal,1
NC_013592,Proteobacteria,-1,#7FC97F,normal,1
NC_013595,Actinobacteria,-1,#F4CAE4,normal,1
NC_013595,Actinobacteria,-1,#F4CAE4,normal,1
NC_013722,Proteobacteria,-1,#7FC97F,normal,1
NC_013722,Proteobacteria,-1,#7FC97F,normal,1
NC_013722,Proteobacteria,-1,#7FC97F,normal,1
NC_013722,Proteobacteria,-1,#7FC97F,normal,1
NC_013729,Actinobacteria,-1,#F4CAE4,normal,1
NC_013729,Actinobacteria,-1,#F4CAE4,normal,1
NC_013766,Firmicutes,-1,#E6AB02,normal,1
NC_013766,Firmicutes,-1,#E6AB02,normal,1
NC_013768,Firmicutes,-1,#E6AB02,normal,1
NC_013791,Firmicutes,-1,#E6AB02,normal,1
NC_013791,Firmicutes,-1,#E6AB02,normal,1
NC_013791,Firmicutes,-1,#E6AB02,normal,1
NC_013791,Firmicutes,-1,#E6AB02,normal,1
NC_013850,Proteobacteria,-1,#7FC97F,normal,1
NC_013850,Proteobacteria,-1,#7FC97F,normal,1
NC_013850,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013854,Proteobacteria,-1,#7FC97F,normal,1
NC_013861,Proteobacteria,-1,#7FC97F,normal,1
NC_013861,Proteobacteria,-1,#7FC97F,normal,1
NC_013890,Chloroflexi,-1,#999999,normal,1
NC_013890,Chloroflexi,-1,#999999,normal,1
NC_013890,Chloroflexi,-1,#999999,normal,1
NC_013891,Firmicutes,-1,#E6AB02,normal,1
NC_013892,Proteobacteria,-1,#7FC97F,normal,1
NC_013921,Firmicutes,-1,#E6AB02,normal,1
NC_013929,Actinobacteria,-1,#F4CAE4,normal,1
NC_013941,Proteobacteria,-1,#7FC97F,normal,1
NC_013941,Proteobacteria,-1,#7FC97F,normal,1
NC_013941,Proteobacteria,-1,#7FC97F,normal,1
NC_013941,Proteobacteria,-1,#7FC97F,normal,1
NC_013943,Deferribacteres,-1,#CCCCCC,normal,1
NC_013943,Deferribacteres,-1,#CCCCCC,normal,1
NC_013943,Deferribacteres,-1,#CCCCCC,normal,1
NC_013947,Actinobacteria,-1,#F4CAE4,normal,1
NC_013947,Actinobacteria,-1,#F4CAE4,normal,1
NC_013947,Actinobacteria,-1,#F4CAE4,normal,1
NC_013947,Actinobacteria,-1,#F4CAE4,normal,1
NC_013947,Actinobacteria,-1,#F4CAE4,normal,1
NC_013961,Proteobacteria,-1,#7FC97F,normal,1
NC_013961,Proteobacteria,-1,#7FC97F,normal,1
NC_013971,Proteobacteria,-1,#7FC97F,normal,1
NC_013971,Proteobacteria,-1,#7FC97F,normal,1
NC_013971,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014006,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014013,Proteobacteria,-1,#7FC97F,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014019,Firmicutes,-1,#E6AB02,normal,1
NC_014034,Proteobacteria,-1,#7FC97F,normal,1
NC_014034,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014100,Proteobacteria,-1,#7FC97F,normal,1
NC_014103,Firmicutes,-1,#E6AB02,normal,1
