#,cen04,Iowa_agricultural01.3,Permafrost_Russia13.3,cen05,cen06,cen07,Mangrove70.3,Illinois_soil91.3,Mangrove02.3,Illinois_soybean40.3,Disney_preserve18.3,Permafrost_Canada23.3,California_grassland62.3,Brazilian_forest39.3,Iowa_agricultural00.3,cen01,Iowa_corn22.3,cen03,Iowa_prairie76.3,cen17,California_grassland15.3,Minnesota_creek45.3,Iowa_corn23.3,cen15,cen16,Wyoming_soil22.3,Iowa_prairie72.3,Brazilian_forest54.3,Illinois_soybean42.3,Permafrost_Canada45.3,Minnesota_creek46.3,Brazilian_forest95.3,cen10,Disney_preserve25.3,cen14,cen13,cen12,Iowa_prairie75.3
OTU_0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670578373847443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0260,0,0,0,0.00490677134445535,0,0,0,0,0,0,0.0167364016736402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223880597014925,0,0,0,0,0,0,0,0.0431654676258993,0,0,0,0,0,0,0,0,0,0,0.0273972602739726
OTU_0262,0,0,0,0,0,0.00594648166501487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405542412977357,0,0,0,0,0
OTU_0264,0.00700116686114352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0265,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0266,0,0,0,0.00490677134445535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286806883365201,0.00902335456475584,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0
OTU_0268,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0269,0,0,0,0,0.00174216027874564,0,0,0,0,0,0,0,0,0,0,0.00288739172281039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637348629700446,0.00477707006369427,0,0,0,0,0,0,0,0.00202771206488679,0,0,0,0.0068870523415978,0
OTU_0271,0,0,0,0,0,0,0.0319767441860465,0,0.0190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0272,0,0,0,0,0,0,0.00872093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0273,0,0,0,0.00098135426889107,0,0.00297324083250743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447761194029851,0,0,0,0,0,0,0,0.0575539568345324,0,0,0,0,0,0,0,0,0,0,0.0410958904109589
OTU_0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0.00211640211640212,0,0,0
OTU_0276,0,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0277,0.0116686114352392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318674314850223,0.00318471337579618,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0.00275482093663912,0
OTU_0279,0.00233372228704784,0,0,0,0,0.000991080277502478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0280,0,0,0,0,0,0.00396432111000991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0281,0,0,0,0,0.00696864111498258,0,0,0,0,0,0,0,0,0,0,0,0,0.00335289186923722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0283,0,0,0,0,0,0.00198216055500496,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340909090909091,0,0,0,0,0,0
OTU_0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212314225053079,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384985563041386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0287,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693240901213172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0289,0,0,0,0,0,0,0.00872093023255814,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0290,0,0,0,0,0,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892288081580625,0,0,0,0,0,0,0,0,0.0266982088543427,0,0.0365079365079365,0,0.0436179981634527,0
OTU_0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548119821542384,0.012208067940552,0,0,0,0,0,0,0,0.032781345049003,0,0.0312169312169312,0,0.0293847566574839,0
OTU_0293,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0294,0.00233372228704784,0,0,0,0,0.000991080277502478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0295,0,0,0,0,0,0,0.0145348837209302,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530785562632696,0,0,0,0,0,0,0,0,0,0.00846560846560847,0,0,0
OTU_0297,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0298,0.00466744457409568,0,0,0,0,0.000991080277502478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0299,0.00466744457409568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0300,0,0,0,0,0.000871080139372822,0.00594648166501487,0,0,0,0,0,0,0,0,0,0,0,0.0284995808885163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0301,0,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0302,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0303,0,0,0,0,0.00522648083623693,0,0,0,0,0,0.00836820083682008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0304,0,0,0,0,0,0,0,0,0,0,0.0125523012552301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0
OTU_0305,0.00350058343057176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152963671128107,0,0,0,0,0,0,0,0,0,0,0,0,0.0261707988980716,0
OTU_0307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0308,0,0,0,0,0,0,0,0,0,0,0,0.0187353629976581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0
OTU_0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346620450606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0311,0,0,0,0,0,0,0,0,0,0,0,0.00468384074941452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0312,0,0,0,0,0,0.00792864222001982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0313,0.00350058343057176,0,0,0.00490677134445535,0,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0314,0,0,0,0,0,0,0,0,0,0,0.0251046025104603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0315,0,0,0,0.00490677134445535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335289186923722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0316,0,0,0,0,0,0,0,0,0,0,0,0.053864168618267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0317,0,0,0,0,0.00174216027874564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183654729109275,0
OTU_0318,0,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0319,0,0,0,0.00392541707556428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796178343949045,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0
OTU_0322,0,0,0,0.014720314033366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335289186923722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0323,0,0,0,0,0,0.00693756194251734,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101975780752071,0,0,0,0,0,0,0,0,0,0,0.0121693121693122,0,0.00275482093663912,0
OTU_0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693240901213172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866551126516464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0328,0,0,0,0,0,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975609756097561,0,0,0,0,0,0,0,0
OTU_0330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577478344562079,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0333,0,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459136822773186,0
OTU_0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0335,0.00350058343057176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0
OTU_0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586756077116513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0340,0,0,0,0,0,0,0,0,0,0,0.00836820083682008,0,0,0,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0341,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419111483654652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105871029836381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0343,0.00233372228704784,0,0,0.00588812561334642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382409177820268,0,0,0,0,0,0,0,0,0,0,0,0,0.00275482093663912,0
OTU_0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133843212237094,0,0,0,0,0,0,0,0,0,0,0.0417989417989418,0,0.0068870523415978,0
OTU_0346,0,0,0,0,0,0.00396432111000991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229568411386593,0
OTU_0347,0,0,0,0,0,0.00396432111000991,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345010615711253,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0349,0,0,0,0,0,0,0,0,0,0,0,0.0117096018735363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796178343949045,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012512030798845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573613766730402,0.000265392781316348,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0.00550964187327824,0
OTU_0353,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0354,0,0,0,0,0,0,0,0,0,0,0.0125523012552301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0355,0,0,0,0.00490677134445535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530785562632696,0,0,0,0,0,0,0,0,0,0.00105820105820106,0,0,0
OTU_0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017825311942959,0,0
OTU_0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530785562632696,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0
OTU_0360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0361,0,0,0,0,0.00261324041811847,0,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731707317073171,0,0,0,0,0,0,0,0
OTU_0363,0,0,0,0,0.0757839721254355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318674314850223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378378378378378,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0365,0.00350058343057176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140216698534098,0.00583864118895966,0,0,0,0,0,0,0,0.00168976005407232,0,0.00634920634920635,0,0,0
OTU_0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0.0143884892086331,0,0,0,0,0,0,0,0,0,0,0
OTU_0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168976005407232,0,0,0,0.00183654729109275,0
OTU_0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111408199643494,0,0
OTU_0370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0371,0,0,0,0,0,0,0.0116279069767442,0,0.0114503816793893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922045264040235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0373,0,0,0,0,0,0.00297324083250743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127469725940089,0,0,0,0,0,0,0,0,0.00168976005407232,0,0.00687830687830688,0,0.00642791551882461,0
OTU_0374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106157112526539,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0376,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0378,0,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265392781316348,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0379,0,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0381,0,0,0,0,0,0,0,0,0.0152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866217516843118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0383,0.015169194865811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0384,0,0,0,0,0,0,0.0116279069767442,0,0.0114503816793893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195121951219512,0,0,0,0,0,0,0,0
OTU_0386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863
OTU_0387,0,0,0,0,0,0,0,0,0,0,0,0.00468384074941452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317073170731707,0,0,0,0,0,0,0,0
OTU_0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101975780752071,0.00106157112526539,0,0,0,0,0,0,0,0,0,0,0,0.0142332415059688,0
OTU_0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222816399286988,0,0
OTU_0390,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0391,0,0,0,0,0,0,0,0,0,0,0.0292887029288703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0392,0.00116686114352392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287769784172662,0,0,0,0,0,0,0,0,0,0,0.0479452054794521
OTU_0394,0,0,0,0,0.0104529616724739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082855321861058,0,0,0,0,0,0,0,0,0,0,0,0,0.0105601469237833,0
OTU_0395,0.00350058343057176,0,0,0.00098135426889107,0,0.00396432111000991,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401069518716578,0,0
OTU_0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530785562632696,0,0,0,0,0,0,0,0.000675904021628929,0,0,0,0,0
OTU_0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346620450606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346620450606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0
OTU_0401,0,0,0,0,0.00174216027874564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530785562632696,0,0,0,0,0,0,0,0,0,0,0,0.00229568411386593,0
